position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date
"ADMINISTRADOR/A
",PODER JUDICIAL,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-027,1,"S/. 6,010.00",25/09/2024,09/10/2024
"PERSONAL DE SEGURIDAD
",PODER JUDICIAL,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-026,1,"S/. 1,950.00",25/09/2024,09/10/2024
"ESPECIALISTA 1
",MUNICIPALIDAD PROVINCIAL DE TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-105,3,"S/. 3,300.00",25/09/2024,09/10/2024
"ANALISTA
",MUNICIPALIDAD PROVINCIAL DE TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-105,1,"S/. 2,800.00",25/09/2024,09/10/2024
"SUB GERENTE DE ABASTECIMIENTO
",MUNICIPALIDAD DISTRITAL ALTO DE ALIANZA,TACNA - ALTO DE LA ALIANZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-28,1,"S/. 4,000.00",25/09/2024,09/10/2024
"QUIMICO FARMACEUTICO
",RED DE SALUD TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-027,1,"S/. 3,414.19",24/09/2024,07/10/2024
"ASISTENTE PROFESIONAL
",MUNICIPALIDAD PROVINCIAL DE TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-104,1,"S/. 2,250.00",23/09/2024,04/10/2024
"SUB GERENTE DE TECNOLOGIA DE LA INFORMACIÓN Y COMUNICACIÓN
",MUNICIPALIDAD DISTRITAL ALTO DE ALIANZA,TACNA - ALTO DE LA ALIANZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 4,000.00",23/09/2024,04/10/2024
"ASISTENTE PROFESIONAL C (RESPONSABLE DEL PROGRAMA VASO DE LECHE)
",MUNICIPALIDAD DISTRITAL ALTO DE ALIANZA,TACNA - ALTO DE LA ALIANZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-26,1,"S/. 2,000.00",23/09/2024,04/10/2024
"PROFESIONAL IV
",UNIDAD EJECUTORA 004 - FONDO DE COOPERACION PARA EL DESARROLLO SOCIAL,PIURA - CASTILLA,728-028,1,"S/. 5,051.11",04/10/2024,18/10/2024
"CONDUCTOR PARA LA OFICINA SANITARIA  DESCONCENTRADA DE SECHURA
",ORGANISMO NACIONAL DE SANIDAD PESQUERA (SANIPES),PIURA - SECHURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-051,1,"S/. 1,800.00",04/10/2024,18/10/2024
"ESPECIALISTA DE PROCESOS ADMINISTRATIVOS DISCIPLINARIOS
",UNIDAD DE GESTION EDUCATIVA LOCAL DE TALARA,PIURA - PARIÑAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-027,1,"S/. 3,000.00",03/10/2024,17/10/2024
"ABOGADO/A - SUNARP
",ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-271,1,"S/. 4,000.00",02/10/2024,16/10/2024
"ARQUITECTO/INGENIERO
",ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,PIURA - PIURA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-291,1,"S/. 3,000.00",02/10/2024,16/10/2024
"UNIDAD DE RR.HH.  (JEFE DE UNIDAD)
",MUNICIPALIDAD DISTRITAL DE CANCHAQUE,PIURA - CANCHAQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0003,1,"S/. 4,000.00",02/10/2024,16/10/2024
"SECRETARIA GENERAL (ASISTENTE ADMINISTRATIVO)
",MUNICIPALIDAD DISTRITAL DE CANCHAQUE,PIURA - CANCHAQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0003,1,"S/. 1,500.00",02/10/2024,16/10/2024
"ASESORIA JURIDICA (ASISTENTE ADMINISTRATIVO)
",MUNICIPALIDAD DISTRITAL DE CANCHAQUE,PIURA - CANCHAQUE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0003,1,"S/. 2,000.00",02/10/2024,16/10/2024
"AUXILIAR LEGAL
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-040,1,"S/. 3,150.00",02/10/2024,16/10/2024
"ASISTENTE JURISDICCIONAL DE JUZGADO
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,728-003,1,"S/. 4,710.00",02/10/2024,16/10/2024
"GESTOR LOCAL PARA LA UNIDAD TERRITORIAL PIURA
",PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-237,1,"S/. 2,000.00",01/10/2024,15/10/2024
"ESPECIALISTA JUDICIAL DE JUZGADO
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-038,1,"S/. 2,972.00",01/10/2024,15/10/2024
"ESPECIALISTA JUDICIAL DE AUDIENCIA
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-038,1,"S/. 2,972.00",01/10/2024,15/10/2024
"AUXILIAR LEGAL
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-039,1,"S/. 3,150.00",01/10/2024,15/10/2024
"ASISTENTE LEGAL
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-039,1,"S/. 4,000.00",01/10/2024,15/10/2024
"ESPECIALISTA EN ELABORACIÓN DE INSTRUMENTOS  DE GESTIÓN
",DIRECCION REGIONAL AGRARIA PIURA,PIURA - CASTILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,375.00",01/10/2024,15/10/2024
"AUXILIAR EN ARCHIVO
",PROGRAMA NACIONAL CUNA MAS,PIURA - CASTILLA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1174,1,"S/. 1,614.19",01/10/2024,15/10/2024
"COORDINDOR REGIONAL UBO PIURA
","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",PIURA - VEINTISEIS DE OCTUBRE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-446,1,"S/. 8,000.00",01/10/2024,15/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA DIVISIÓN DE BIENESTAR SOCIAL
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",30/09/2024,14/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE IMAGEN INSTITUCIONAL
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",30/09/2024,14/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA GERENCIA DE ASESORÍA JURÍDICA
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 2,500.00",30/09/2024,14/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA GERENCIA DE PLANEAMIENTO Y PRESUPUESTO
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 2,500.00",30/09/2024,14/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA GERENCIA MUNICIPAL
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",30/09/2024,14/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE CATASTRO Y CIRCULACIÓN VIAL
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 2,500.00",30/09/2024,14/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE FISCALIZACIÓN
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",30/09/2024,14/10/2024
"APOYOS ADMINISTRATIVOS
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,40,"S/. 2,000.00",30/09/2024,14/10/2024
"ESPECIALISTA EN GESTIÓN DE PROYECTOS Y OBRAS
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",30/09/2024,14/10/2024
"ESPECIALISTA DE SEGURIDAD CIUDADANA
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",30/09/2024,14/10/2024
"ENCARGADO DE LA OFICINA DE SUPERVISIÓN Y LIQUIDACIÓN DE OBRAS
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",30/09/2024,14/10/2024
"ENCARGADO DE LA OFICINA DE RENTAS Y TRIBUTACIÓN
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",30/09/2024,14/10/2024
"ENCARGADO DE LA OFICINA DE LOGISTICA
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,500.00",30/09/2024,14/10/2024
"ENCARGADO DE LA OFICINA DE DESARROLLO SOCIAL
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",30/09/2024,14/10/2024
"ENCARGADO DE LA DIVISIÓN DE OMAPED
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",30/09/2024,14/10/2024
"ENCARGADO DE LA DIVISIÓN DE MAQUINARIA Y EQUIPO
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",30/09/2024,14/10/2024
"ENCARGADO DE LA DIVISIÓN DE DEMUNA
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",30/09/2024,14/10/2024
"ENCARGADO DE LA DIVISIÓN DE COMERCIALIZACIÓN Y PROMOCIÓN DE LA MYPE
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",30/09/2024,14/10/2024
"ENCARGADO DE LA DIVISIÓN DE BIENESTAR SOCIAL
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",30/09/2024,14/10/2024
"ENCARGADO DE LA DIVISIÓN DE ALEGRA
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",30/09/2024,14/10/2024
"ENCARGADO DE FISCALIZACIÓN MUNICIPAL
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 4,000.00",30/09/2024,14/10/2024
"ENCARGADO DE ALMACEN MUNICIPAL
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 3,500.00",30/09/2024,14/10/2024
"ASISTENTE DE PROCESOS ADMINISTRATIVOS DISCIPLINARIOS
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",30/09/2024,14/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE TESORERÍA
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 2,500.00",30/09/2024,14/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE RENTAS
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",30/09/2024,14/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE RECURSOS HUMANOS
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 2,500.00",30/09/2024,14/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE LOGÍSTICA
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,2,"S/. 2,500.00",30/09/2024,14/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA DIVISIÓN DE GESTIÓN AMBIENTAL
",MUNICIPALIDAD PROVINCIAL HUANCABAMBA,PIURA - HUANCABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-002,1,"S/. 2,500.00",30/09/2024,14/10/2024
"ABOGADO/A
",MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-262,1,"S/. 4,000.00",27/09/2024,11/10/2024
"ADMINISTRADOR/A
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,1,"S/. 7,800.00",27/09/2024,11/10/2024
"ASISTENTE DE CUSTODIA Y GRABACIÓN
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,2,"S/. 4,000.00",27/09/2024,11/10/2024
"ASISTENTE EN COMUNICACIONES
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,1,"S/. 4,000.00",27/09/2024,11/10/2024
"AUXILIAR ADMINISTRATIVO
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-037,1,"S/. 2,212.00",27/09/2024,11/10/2024
"ESPECIALISTA JUDICIAL
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,8,"S/. 4,750.00",27/09/2024,11/10/2024
"PERSONAL DE SEGURIDAD
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,6,"S/. 1,950.00",27/09/2024,11/10/2024
"ESPECIALISTA JUDICIAL DE AUDIENCIA
",CORTE SUPERIOR DE JUSTICIA DE PIURA,PIURA - PIURA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-036,14,"S/. 4,750.00",27/09/2024,11/10/2024
"TRABAJADOR DE SERVICIO III
",UNIDAD DE GESTION EDUCATIVA LOCAL DE TALARA,PIURA - PARIÑAS,276-026,1,S/. 786.00,27/09/2024,11/10/2024
"SECRETARIO (A)
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
"FISCALIZADOR TRIBUTARIO
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,300.00",27/09/2024,11/10/2024
"FISCALIZADOR MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
"COORDINADOR DE TRÁNSITO, VIABILIDAD Y TRANSPORTE PUBLICO
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,000.00",27/09/2024,11/10/2024
"COORDINADOR DE TECNOLOGÍAS DE LA INFORMACIÓN
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,300.00",27/09/2024,11/10/2024
"COORDINADOR DE RECURSOS HUMANOS
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,000.00",27/09/2024,11/10/2024
"COORDINADOR DE CONTROL MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",27/09/2024,11/10/2024
"CHOFER I
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,2,"S/. 1,700.00",27/09/2024,11/10/2024
"AUXILIAR COACTIVO
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,900.00",27/09/2024,11/10/2024
"AUXILIAR ADMINISTRATIVO I
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
"AUXILIAR ADMINISTRATIVO I
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
"AUXILIAR ADMINISTRATIVO I
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
"ASISTENTE ADMINISTRATIVO I
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
"ASISTENTE ADMINISTRATIVO I
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
"ASISTENTE ADMINISTRATIVO I
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",27/09/2024,11/10/2024
"ASISTENTE ADMINISTRATIVO I
",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,800.00",27/09/2024,11/10/2024
"DEFENSOR PÚBLICO DE DEFENSA DE VICTIMAS PARA EL MÓDULO DE FLAGRANCIA DELICTIVA DE LA DIRECCION GENERAL DE DEFENSA PUBLICA Y ACCESO A LA JUSTICIA (SULLANA)
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-844,1,"S/. 7,114.19",26/09/2024,10/10/2024
"OPERADOR NEXUS
",UNIDAD DE GESTION EDUCATIVA LOCAL DE TALARA,PIURA - PARIÑAS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-025,1,"S/. 1,914.19",26/09/2024,10/10/2024
"TECNICO ADMINISTRATIVO III
",DIRECCION REGIONAL SECTORIAL DE TRANSPORTES Y COMUNICACIONES - UCAYALI,UCAYALI - CALLERIA,276-03,1,"S/. 2,273.67",03/10/2024,17/10/2024
"RESPONSABLE CONTROL FORESTAL  PADRE ABAD
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - PADRE ABAD,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 4,000.00",03/10/2024,17/10/2024
"TECNICO/A  FORESTAL DE INDUSTRIAS FORESTALES  - CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 3,179.19",03/10/2024,17/10/2024
"SUPERVISOR/A INDUSTRIAS FORESTALES CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 4,000.00",03/10/2024,17/10/2024
"SUPERVISOR/A FORESTAL  DE TRANSFERENCIA DE PRODUCTOS  FORESTALES MADERABLES Y NO MADERABLES CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024
"SUPERVISOR/A FORESTAL  DE PERMISOS Y AUTORIZACIONES FORESTALES - CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024
"SUPERVISIOR TALA ILEGAL CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 4,000.00",03/10/2024,17/10/2024
"SUPERVISOR/A FORESTAL DE MANEJP FORESTAL COMUNITARIO - CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 4,000.00",03/10/2024,17/10/2024
"SUPERVISOR/A  DE CONSECIONES FORESTALES - CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024
"RESPONSABLE CONTROL FORESTAL  CORONEL  PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,3,"S/. 4,000.00",03/10/2024,17/10/2024
"ESPECIALISTA EN GESTION FORESTAL Y DE FAUNA SILVESTRE
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,500.00",03/10/2024,17/10/2024
"TECNICO(A) ADMINISTRATIVO
",DIRECCION REGIONAL DE EDUCACION DE UCAYA,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-009,1,"S/. 1,414.19",03/10/2024,17/10/2024
"TECNICO/A  FORESTAL DE MANEJO FORESTAL COMUNITARIO   - CORONEL PORTILLO
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 3,179.19",03/10/2024,17/10/2024
"SUPERVISOR/A  DE CONSECIONES FORESTALES - PADRE ABAD
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - PADRE ABAD,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,2,"S/. 4,000.00",03/10/2024,17/10/2024
"ESPECIALISTA  LEGAL - PADRE ABAD
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - RAYMONDI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024
"RESPONSABLE CONTROL FORESTAL  ATALAYA
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - RAYMONDI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024
"SUPERVISOR/A  DE CONSECIONES FORESTALES - ATALAYA
",GOBIERNO REGIONAL DE UCAYALI,UCAYALI - RAYMONDI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 4,000.00",03/10/2024,17/10/2024
"SUB GERENTE DE DESARROLLO E INCLUSION SOCIAL
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 5,000.00",02/10/2024,16/10/2024
"OPERADOR EN TOPOGRAFIA
",ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,UCAYALI - CALLERIA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-287,1,"S/. 2,200.00",02/10/2024,16/10/2024
"PSICOLOGO (A)
",MUNICIPALIDAD DISTRITAL DE SEPAHUA,UCAYALI - SEPAHUA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-2,1,"S/. 4,500.00",02/10/2024,16/10/2024
