url_convocatoria,Cantidad De Vacantes:,Número De Convocatoria:,Remuneración:,Fecha Inicio De Publicación:,Fecha Fin De Publicación:,Experiencia:,Formación Académica - Perfil:,Especialización:,Conocimiento:,Competencias:,position,institution,uuid
jr. junin nº 319 cercado de lima lima lima,1,Ley 30057-165,"S/. 14,290.71",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: SIETE (7) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: CINCO (5) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿EXPERIENCIA ESPECÍFICA EN EL SECTOR PÚBLICO: 3 AÑOS
¿NIVEL MÍNIMO DEL PUESTO: 5 AÑOS COMO COORDINADOR/ESPECIALISTA","BACHILLER UNIVERSITARIO ECONOMÍA, ADMINISTRACIÓN, FINANZAS, INGENIERÍA ECONÓMICA, DERECHO O AFINES POR LA FORMACIÓN.",NO APLICA,"¿CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA, POLÍTICAS PÚBLICAS, DERECHO ADMINISTRATIVO, DERECHO FINANCIERO, SISTEMA FINANCIERO.. ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL INTERMEDIO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL INTERMEDIO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL INTERMEDIO. ¿CONOCIMIENTOS DE INGLÉS A NIVEL INTERMEDIO. ¿CURSOS EN GESTIÓN PÚBLICA, POLÍTICAS PÚBLICAS, SISTEMA FINANCIERO, MERCADOS FINANCIEROS, DERECHO ADMINISTRATIVO, DERECHO FINANCIERO Y/O AFINES (80 HORAS ACUMULADAS)","ANÁLISIS,CREATIVIDAD/INNOVACIÓN,INICIATIVA,RAZONAMIENTO LÓGICO",EXPERTO(A) DE SISTEMAS FINANCIEROS Y MERCADO DE CAPITALES,Ministerio De Economia Y Finanzas,8ce8bb49-ae09-5560-a9ad-c7d89beb5d9e
www.mef.gob.pe,2,Ley 30057-166,"S/. 12,600.00",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: CINCO (5) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: CUATRO (4) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿EXPERIENCIA ESPECÍFICA EN EL SECTOR PÚBLICO: DE LOS 4 AÑOS EN LA FUNCIÓN O
MATERIA, 2 AÑOS DEBEN SER EN EL SECTOR PÚBLICO.
¿NIVEL MÍNIMO DEL PUESTO: 4 AÑOS COMO ANALISTA","¿ BACHILLER UNIVERSITARIO ECONOMÍA, ADMINISTRACIÓN, INGENIERÍA ECONÓMICA, CIENCIAS SOCIALES, DERECHO O AFINES POR LA FORMACIÓN.",NO APLICA,"CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA, POLÍTICAS PÚBLICAS, DERECHO ADMINISTRATIVO, DERECHO FINANCIERO, SISTEMA FINANCIERO E INCLUSIÓN FINANCIERA.. ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL INTERMEDIO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL INTERMEDIO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL INTERMEDIO. ¿CONOCIMIENTOS DE INGLÉS A NIVEL INTERMEDIO. ¿CURSOS EN GESTIÓN PÚBLICA, POLÍTICAS PÚBLICAS, INCLUSIÓN FINANCIERA Y/O AFINES. (40 HORAS ACUMULADAS)..","COMPRENSIÓN LECTORA,MEMORIA,RAZONAMIENTO LÓGICO,REDACCIÓN",ESPECIALISTA EN INCLUSIÓN FINANCIERA,Ministerio De Economia Y Finanzas,7ca6de76-d0b3-53c9-8a3f-ac22a23a0495
www.mef.gob.pe,1,Ley 30057-174,"S/. 12,110.00",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: CINCO (5) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: CUATRO (4) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿NIVEL MÍNIMO DEL PUESTO: 4 AÑOS COMO ANALISTA","TITULO UNIVERSITARIO ADMINISTRACIÓN, CONTABILIDAD, ECONOMÍA, INGENIERÍA ECONÓMICA, INGENIERÍA INDUSTRIAL, O AFINES POR LA FORMACIÓN",NO APLICA,"¿CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA, SISTEMA NACIONAL DE TESORERÍA, SISTEMA NACIONAL DE CONTABILIDAD, SISTEMA NACIONAL DE PRESUPUESTO PUBLICO, SISTEMA INTEGRADO DE ADMINISTRACIÓN FINANCIERA (SIAF) Y SISTEMA INTEGRADO DE GESTIÓN ADMINISTRATIVA (SIGA).. ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL BÁSICO. ¿CURSOS EN GESTIÓN PÚBLICA, SISTEMA NACIONAL DE TESORERÍA, SISTEMA NACIONAL DE CONTABILIDAD, SISTEMA NACIONAL DE PRESUPUESTO PUBLICO, TRIBUTACIÓN, ADMINISTRACIÓN FINANCIERA Y/O AFINES. (60 HORAS ACUMULADAS).","ANÁLISIS,RAZONAMIENTO LÓGICO,REDACCIÓN,SÍNTESIS",COORDINADOR(A) DE TESORERÍA,Ministerio De Economia Y Finanzas,882fd55c-099f-5d96-a177-ebd6831c067b
www.mef.gob.pe,1,Ley 30057-168,"S/. 12,250.00",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: CINCO (5) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: CUATRO (4) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿EXPERIENCIA ESPECÍFICA EN EL SECTOR PÚBLICO: DE LOS 4 AÑOS EN LA FUNCIÓN O
MATERIA, 1 AÑO DEBE SER EN EL SECTOR PÚBLICO.
¿NIVEL MÍNIMO DEL PUESTO: 4 AÑOS COMO ANALISTA
(*) CUANDO SE ESTABLEZCA UN NIVEL MÍNIMO Y NO SE PRECISE EL NÚ","¿ BACHILLER UNIVERSITARIO INGENIERÍA CIVIL, ARQUITECTURA, INGENIERÍA ELECTRÓNICA, INGENIERÍA MECÁNICA, ADMINISTRACIÓN, ECONOMÍA, INGENIERÍA INDUSTRIAL, INVESTIGACIÓN OPERATIVA, CONTABILIDAD, BIBLIOTECOLOGÍA, CIENCIAS DE LA INFORMACIÓN O AFINES POR LA FORMACIÓN.",NO APLICA,"¿CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA, PROYECTOS DE INVERSIÓN PÚBLICA, MANTENIMIENTO DE EDIFICACIONES E IMPLEMENTACIÓN DE INFRAESTRUCTURA. ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL BÁSICO ¿CURSOS EN GESTIÓN PÚBLICA, SISTEMA NACIONAL DE PROGRAMACIÓN MULTIANUAL, GESTIÓN DE OBRAS, MANTENIMIENTO DE INFRAESTRUCTURA Y GESTIÓN DE INVERSIONES Y/O AFINES. (60 HORAS ACUMULADAS).","ANÁLISIS,RAZONAMIENTO LÓGICO,REDACCIÓN,SÍNTESIS",COORDINADOR(A) DE SERVICIOS GENERALES E INFRAESTRUCTURA,Ministerio De Economia Y Finanzas,593797c1-08f4-5e11-977d-290effb56004
www.mef.gob.pe,1,Ley 30057-170,"S/. 11,970.00",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: CINCO (5) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: CUATRO (4) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿EXPERIENCIA ESPECÍFICA EN EL SECTOR PÚBLICO: DE LOS 4 AÑOS EN LA FUNCIÓN O
MATERIA, 1 AÑO DEBE SER EN EL SECTOR PÚBLICO.
¿NIVEL MÍNIMO DEL PUESTO: 4 AÑOS COMO ANALISTA","¿ BACHILLER UNIVERSITARIO ECONOMÍA, ADMINISTRACIÓN, INGENIERÍA ADMINISTRATIVA, INGENIERÍA INDUSTRIAL, INGENIERÍA ECONÓMICA, INGENIERÍA AGROINDUSTRIAL, CONTABILIDAD, DERECHO O AFINES POR LA FORMACIÓN.",NO APLICA,"¿CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA, CONTRATACIONES CON EL ESTADO, SISTEMA NACIONAL DE ABASTECIMIENTO, MANEJO DEL SISTEMA ELECTRÓNICO DE CONTRATACIONES DEL ESTADO (SEACE), SISTEMA INTEGRADO DE GESTIÓN ADMINISTRATIVA (SIGA) Y SISTEMA INTEGRADO DE ADMINISTRACIÓN FINANCIERA (SIAF).. ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL BÁSICO. ¿CURSOS EN GESTIÓN PÚBLICA, SISTEMA NACIONAL DE ABASTECIMIENTO, LEY DE CONTRATACIONES DEL ESTADO, SISTEMA NACIONAL DE PRESUPUESTO PÚBLICO Y/O AFINES. (60 HORAS ACUMULADAS)..CERTIFICACIÓN OTORGADA POR EL OSCE, VIGENTE REQUERIDA PARA LA FUNCIÓN","ANÁLISIS,RAZONAMIENTO LÓGICO,REDACCIÓN,SÍNTESIS",COORDINADOR(A) DE PROGRAMACIÓN DE ABASTECIMIENTO,Ministerio De Economia Y Finanzas,0cdee2ad-3c99-5db2-a43c-b4bf6760c709
www.mef.gob.pe,1,Ley 30057-172,"S/. 12,110.00",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: CINCO (5) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: CUATRO (4) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿NIVEL MÍNIMO DEL PUESTO: 4 AÑOS COMO ANALISTA","¿ BACHILLER UNIVERSITARIO CONTABILIDAD, ADMINISTRACIÓN, ECONOMÍA O AFINES POR LA FORMACIÓN.",NO APLICA,"O ¿CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA, PLANEAMIENTO ESTRATÉGICO, SISTEMA NACIONAL DE PRESUPUESTO PÚBLICO, SISTEMA NACIONAL DE CONTABILIDAD Y CONTRATACIONES EN EL ESTADO.. ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL INTERMEDIO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL BÁSICO. ¿CURSOS EN GESTIÓN PÚBLICA, SISTEMA NACIONAL DE CONTABILIDAD, TRIBUTACIÓN, FINANZAS PÚBLICAS, AUDITORÍA, SISTEMA NACIONAL DE TESORERÍA, SISTEMA NACIONAL DE PRESUPUESTO PÚBLICO, SISTEMA NACIONAL DE ABASTECIMIENTO Y/O AFINES. (60 HORAS ACUMULADAS).","ANÁLISIS,RAZONAMIENTO LÓGICO,REDACCIÓN,SÍNTESIS",COORDINADOR(A) DE PRESUPUESTO DE UNIDAD EJECUTORA Y CONTROL PREVIO,Ministerio De Economia Y Finanzas,0d428b97-8310-5e9c-9097-f69c2b9df073
www.mef.gob.pe,1,Ley 30057-171,"S/. 11,970.00",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: CINCO (5) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: CUATRO (4) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿EXPERIENCIA ESPECÍFICA EN EL SECTOR PÚBLICO: DE LOS 4 AÑOS EN LA FUNCIÓN O
MATERIA, 2 AÑOS DEBEN SER EN EL SECTOR PÚBLICO.
¿NIVEL MÍNIMO DEL PUESTO: 4 AÑOS COMO ANALISTA","¿ BACHILLER UNIVERSITARIO ECONOMÍA, ADMINISTRACIÓN, INGENIERÍA INDUSTRIAL, INGENIERÍA ADMINISTRATIVA, INGENIERÍA ECONÓMICA, INGENIERÍA AGROINDUSTRIAL, DERECHO O AFINES POR LA FORMACIÓN.",NO APLICA,"¿CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA, CONTRATACIONES CON EL ESTADO Y MANEJO DEL SISTEMA ELECTRÓNICO DE CONTRATACIONES DEL ESTADO (SEACE). ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL BÁSICO. ¿CURSOS EN GESTIÓN PÚBLICA, SISTEMA NACIONAL DE ABASTECIMIENTO, LEY DE CONTRATACIONES, SISTEMA NACIONAL DE PRESUPUESTO PÚBLICO Y/O AFINES. (60 HORAS ACUMULADAS).CERTIFICACIÓN OTORGADA POR EL OSCE, VIGENTE REQUERIDA PARA LA FUNCIÓN..","ANÁLISIS,RAZONAMIENTO LÓGICO,REDACCIÓN,SÍNTESIS",COORDINADOR(A) DE EJECUCIÓN CONTRACTUAL,Ministerio De Economia Y Finanzas,fe22717f-1aab-5b82-8831-771ec7116dd2
jr. junin nº 319 cercado de lima lima lima,1,Ley 30057-167,"S/. 11,970.00",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: CINCO (5) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: CUATRO (4) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿EXPERIENCIA ESPECÍFICA EN EL SECTOR PÚBLICO: DE LOS 4 AÑOS EN LA FUNCIÓN O
MATERIA, 1 AÑO DEBE SER EN EL SECTOR PÚBLICO.
¿NIVEL MÍNIMO DEL PUESTO: 4 AÑOS COMO ANALISTA","¿ BACHILLER UNIVERSITARIO ADMINISTRACIÓN, ECONOMÍA, INGENIERÍA INDUSTRIAL, CONTABILIDAD O AFINES POR LA FORMACIÓN.",NO APLICA,"¿CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA Y ADMINISTRACIÓN DE CONTROL PATRIMONIAL DE BIENES ESTATALES.. ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL INTERMEDIO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL BÁSICO. ¿CURSOS EN GESTIÓN PATRIMONIAL ESTATAL, GESTIÓN DE ALMACENES Y/O AFINES. (60 HORAS ACUMULADAS)..","ANÁLISIS,RAZONAMIENTO LÓGICO,REDACCIÓN,SÍNTESIS",COORDINADOR(A) DE CONTROL PATRIMONIAL Y ALMACÉN,Ministerio De Economia Y Finanzas,ff1bd0c1-c394-5e4d-bbf6-873f0f8b9e56
www.mef.gob.pe,1,Ley 30057-169,"S/. 12,110.00",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: CINCO (5) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: CUATRO (4) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿EXPERIENCIA ESPECÍFICA EN EL SECTOR PÚBLICO: DE LOS 4 AÑOS EN LA FUNCIÓN O
MATERIA, 2 AÑOS DEBEN SER EN EL SECTOR PÚBLICO.
¿NIVEL MÍNIMO DEL PUESTO: 4 AÑOS COMO ANALISTA","¿ BACHILLER UNIVERSITARIO ECONOMÍA, ADMINISTRACIÓN, INGENIERÍA INDUSTRIAL, INGENIERÍA ADMINISTRATIVA, INGENIERÍA ECONÓMICA, INGENIERÍA AGROINDUSTRIAL, CONTABILIDAD, DERECHO O AFINES POR LA FORMACIÓN.",NO APLICA,"¿CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA, CONTRATACIONES CON EL ESTADO Y MANEJO DEL SISTEMA ELECTRÓNICO DE CONTRATACIONES DEL ESTADO (SEACE). ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL BÁSICO. ¿CURSOS EN GESTIÓN PÚBLICA, SISTEMA NACIONAL DE ABASTECIMIENTO, LEY DE CONTRATACIONES DEL ESTADO, SISTEMA NACIONAL DE PRESUPUESTO PÚBLICO Y/O AFINES. (60 HORAS ACUMULADAS)..¿CERTIFICACIÓN OTORGADA POR EL OSCE, VIGENTE REQUERIDA PARA LA FUNCIÓN..","ANÁLISIS,RAZONAMIENTO LÓGICO,REDACCIÓN,SÍNTESIS",COORDINADOR(A) DE CONTRATACIONES,Ministerio De Economia Y Finanzas,3d10c37b-a341-5904-9a77-ec94fe2bdff0
www.mef.gob.pe,1,Ley 30057-173,"S/. 11,970.00",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: CINCO (5) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: CUATRO (4) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿NIVEL MÍNIMO DEL PUESTO: 4 AÑOS COMO ANALISTA","BACHILLER UNIVERSITARIO CONTABILIDAD, ADMINISTRACIÓN, ECONOMÍA O AFINES POR LA FORMACIÓN",NO APLICA,"¿CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA, SISTEMA NACIONAL DE CONTABILIDAD, SISTEMA NACIONAL DE TESORERÍA, SISTEMA NACIONAL DE PRESUPUESTO PÚBLICO, SISTEMA NACIONAL DE ABASTECIMIENTO, SISTEMA INTEGRADO DE ADMINISTRACIÓN FINANCIERA (SIAF) Y SISTEMA INTEGRADO DE GESTIÓN ADMINISTRATIVA (SIGA). ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL INTERMEDIO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL BÁSICO. ¿CURSOS EN GESTIÓN PÚBLICA, SISTEMA NACIONAL DE CONTABILIDAD, TRIBUTACIÓN, FINANZAS PÚBLICAS, AUDITORÍA, SISTEMA NACIONAL DE TESORERÍA, SISTEMA NACIONAL DE PRESUPUESTO PÚBLICO, SISTEMA NACIONAL DE ABASTECIMIENTO Y/O AFINES. (60 HORAS ACUMULADAS).","ANÁLISIS,RAZONAMIENTO LÓGICO,REDACCIÓN,SÍNTESIS",COORDINADOR(A) DE CONTABILIDAD,Ministerio De Economia Y Finanzas,be656fd5-afc3-5b88-8862-e702ad27697f
www.mef.gob.pe,1,Ley 30057-175,"S/. 9,350.00",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: TRES (3) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: DOS (2) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿NIVEL MÍNIMO DEL PUESTO: 2 AÑOS COMO ASISTENTE","¿ BACHILLER UNIVERSITARIO ADMINISTRACIÓN, DERECHO, CIENCIA POLÍTICA, ECONOMÍA, INGENIERÍA INDUSTRIAL, INVESTIGACIÓN OPERATIVA, CONTABILIDAD, BIBLIOTECOLOGÍA, CIENCIAS DE LA INFORMACIÓN O AFINES POR LA FORMACIÓN.",NO APLICA,"¿CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA, MODERNIZACIÓN DE LA GESTIÓN PÚBLICA, GESTIÓN POR PROCESOS, ÉTICA DE LA GESTIÓN PÚBLICA Y LUCHA CONTRA LA CORRUPCIÓN.. ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL BÁSICO. ¿CURSOS EN GESTIÓN PÚBLICA, GESTIÓN POR PROCESOS, GESTIÓN DE LA CALIDAD Y/O AFINES. (20 HORAS ACUMULADAS)","ANÁLISIS,COMPRENSIÓN LECTORA,ORGANIZACIÓN DE INFORMACIÓN,REDACCIÓN",ANALISTA EN PREVENCIÓN Y GESTIÓN DE RIESGOS,Ministerio De Economia Y Finanzas,cdc57b12-b359-5bf8-87f3-6187ba79cc81
www.mef.gob.pe,2,Ley 30057-164,"S/. 9,900.00",04/10/2024,18/10/2024,"¿EXPERIENCIA GENERAL: TRES (3) AÑOS EN SECTOR PÚBLICO O PRIVADO.
¿EXPERIENCIA ESPECÍFICA: DOS (2) AÑOS EN LA FUNCIÓN O LA MATERIA.
¿NIVEL MÍNIMO DEL PUESTO: 2 AÑOS COMO ASISTENTE","BACHILLER UNIVERSITARIO ECONOMÍA, ADMINISTRACIÓN, CONTABILIDAD, INGENIERÍA INDUSTRIAL O AFINES POR LA FORMACIÓN.",NO APLICA,"¿CONOCIMIENTOS TÉCNICOS EN GESTIÓN PÚBLICA, POLÍTICAS PÚBLICAS, SISTEMAS NACIONAL DE CONTABILIDAD, NORMATIVIDAD JURÍDICO CONTABLE, NORMATIVIDAD CONTABLE APLICADA A LAS ENTIDADES DEL SECTOR PÚBLICO Y SISTEMA INTEGRADO DE ADMINISTRACIÓN FINANCIERA (SIAF).. ¿CONOCIMIENTOS DE HOJAS DE CÁLCULO A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROCESADOR DE TEXTOS A NIVEL BÁSICO. ¿CONOCIMIENTOS DE PROGRAMA DE PRESENTACIONES A NIVEL BÁSICO. ¿CURSOS EN GESTIÓN PÚBLICA, POLÍTICAS PÚBLICAS, SISTEMA NACIONAL DE CONTABILIDAD, SISTEMA INTEGRADO DE ADMINISTRACIÓN FINANCIERA (SIAF), LEY DEL PROCEDIMIENTO ADMINISTRATIVO GENERAL Y/O AFINES. (20 HORAS ACUMULADAS).","ANÁLISIS,ORGANIZACIÓN DE INFORMACIÓN,RAZONAMIENTO LÓGICO,REDACCIÓN",ANALISTA DE NORMATIVIDAD PARA LOS PROCESOS CONTABLES,Ministerio De Economia Y Finanzas,7e1049a3-d79a-5920-b4a3-356eb94f5b4a
https://portal.sanbartolome.gob.pe/index.php/convocatorias/convocatorias-cas,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,"S/. 1,914.19",04/10/2024,18/10/2024,EXPERIENCIA LABORAL  DE 6 MESES COMO TÉCNICO EN ENFERMERÍA EN EL SECTOR PÚBLICO Y/O PRIVADO. EXPERIENCIA LABORAL  DE 3 MESES  COMO TÉCNICO DE ENFERMERÍA EN UNIDAD CRÍTICA  EN UN HOSPITAL NIVEL III-E. EXPERIENCIA LABORAL  DE 3 MESES EN UCI EN UN HOSPITAL NIVEL III-E.,TITULO DE TECNICO EN ENFERMERIA,NO REQUERIDO,"CONOCIMIENTOS EN LA ATENCIÓN DE PACIENTES CRITICOS Y NO CRITICO ADULTO, USO DE EPP, BIOSEGURIDAD, LIMPIEZA Y DESINFECCION DE EQUIPOS Y MATERIALES (5) PROMOCION DE LA SALUD, ATENCION INTEGRAL POR CURSO DE VIDA.","TRABAJO EN EQUIPO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          COMPORTAMIENTO ÉTICO ORIENTACIÓN DE SERVICIO AL CIUDADANO COMUNICACION EFECTIVA ACTITUD PROACTIVA AL CAMBIO Y AL MEJORAMIENTO CONTINUO ACTITUD DE ATENCIÓN Y SERVICIOS EMPATÍA, COMUNICACIÓN VERBAL HONESTIDAD RESPONSABILIDAD SOLIDARIDAD Y  MANEJO DE LA INTELIGENCIA EMOCIONAL.",TECNICO EN ENFERMERIA,Hospital Nac Docente M Yn San Bartolome,8e030344-fc76-5b2f-93ee-084a3b377627
https://webapp.mdsmp.gob.pe/convocatorias/convocatoriacas,20,D.Leg 1057 - Determinado (Necesidad Transitoria)-013,"S/. 1,700.00",04/10/2024,18/10/2024,"•	EXPERIENCIA LABORAL GENERAL: MÍNIMA DE SEIS (06) MESES EN SECTOR PÚBLICO Y/O PRIVADO (IDEAL)

•	EXPERIENCIA LABORAL ESPECIFICA: MÍNIMA DE SEIS (06) MESES EN RELACIÓN AL PUESTO EN EL SECTOR PÚBLICO Y /O PRIVADO. (IDEAL)",•	ESTUDIOS SECUNDARIOS COMPLETOS Y/O INCOMPLETOS.,NO APLICA,"•	CONOCIMIENTOS BÁSICOS DE SEGURIDAD CIUDADANA, PRIMEROS AUXILIOS, RELACIONES PÚBLICAS Y PROCEDIMIENTOS EN INTERVENCIÓN.",•	TÉCNICAS: COMUNICACIÓN EFECTIVA; COMPROMISO Y PUNTUALIDAD;  •	TRABAJO BAJO PRESIÓN; •	PRO ACTIVIDAD; •	DISPOSICIÓN PARA TRABAJAR EN EQUIPO; •	ORIENTACIÓN AL SERVICIO; RESPONSABILIDAD.,SERENO A PIE I,Municipalidad Distrital De San Martin De Porres,1be47cf1-0b36-50ec-9458-e15a1a95e8a5
https://www.irtp.gob.pe/convocatorias,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-59,"S/. 6,000.00",04/10/2024,18/10/2024,SE PRECISARA EN LAS BASES,SE PRECISARA EN LAS BASES,SE PRECISARA EN LAS BASES,SE PRECISARA EN LAS BASES,SE PRECISARA EN LAS BASES,OFICIAL DE SEGURIDAD DE LA INFORMACIÓN,Instituto Nacional De Radio Y Television Del Peru - Irtp,8cb163a9-0fb7-556f-8be8-6064d8c922cf
https://portal.sanbartolome.gob.pe/index.php/convocatorias/convocatorias-cas,2,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,"S/. 7,414.19",04/10/2024,18/10/2024,"UN (01) AÑO EN PEDIATRIA EXPERIENCIA LABORAL EN EL SECTOR PÚBLICO O PRIVADO. SEIS (06) MESES COMO MÍNIMO DE EXPERIENCIA EN ATENCIÓN EN CUIDADOS CRITICOS PEDIÁTRICOS, REQUERIDA EN EL PUESTO. SEIS (06) MESES DE EXPERIENCIA EN HOSPITALES NACIONALES.",TITULO DE MEDICO CIRUJANO,ESPECIALIDAD EN PEDIATRIA,CONOCIMIENTOS Y EXPERIENCIA EN ACTIVIDADES DE MEDICINA INTENSIVA PEDITATRICA.,"TRABAJO EN EQUIPO, USO DE COMUNICACIÓN ACERTIVA,  TOMA DE DECISIONES, SABER COMUNICARSE Y COLABORAR CON SUS MIEMBROS, UTILIZACIÓN DE LA TECNOLOGÍA DE INFORMACIÓN Y COMUNICACIÓN, HABILIDADES PARA DEFINIR, IDENTIFICAR Y SOLUCIONAR PROBLEMAS, PENSAMIENTO CRÍTICO, HONESTIDAD, RESPONSABILIDAD Y SOLIDARIDAD.",MEDICO ESPECIALISTA,Hospital Nac Docente M Yn San Bartolome,c0facb13-b096-5b9d-823e-4eae1d532ed4
