position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
"ESPECIALISTA EN SEGURIDAD Y SALUD EN EL TRABAJO
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,800.00",11/10/2024,24/10/2024,5e69a9b2-c27d-4d49-a471-a9baf8dd82a6
"ESPECIALISTA EN PLATAFORMAS DIGITALES
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,500.00",11/10/2024,24/10/2024,3dc15822-a2b7-4702-ba11-97ecb0396755
"ESPECIALISTA EN IMPLEMENTACION Y CONTROL
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,800.00",11/10/2024,24/10/2024,c4609df2-f1b3-4cb8-b799-e2e9d513a6c6
"ESPECIALISTA EN EJECUCION COACTIVA
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,700.00",11/10/2024,24/10/2024,7b06d1f1-8078-4832-832c-1e439d0815b0
"ESPECIALISTA DISEÑADOR GRAFICO DIGITAL
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,600.00",11/10/2024,24/10/2024,29884842-a017-4d06-ab47-6561fd07dda1
"ESPECIALISTA DE CONTENIDO AUDIOVISUAL
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,600.00",11/10/2024,24/10/2024,2b3c5769-d960-48cc-b5cd-2a4c1d614d77
"ESPECIALISTA  EN PROCEDIMIENTO ADMINISTRATIVO SANCIONADOR
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,700.00",11/10/2024,24/10/2024,f79e5aac-7194-432d-ad0b-9f3e1a1d4297
"CHOFER DE UNIDAD DE SERENAZGO
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,3,"S/. 1,450.00",11/10/2024,24/10/2024,88da5357-87b1-45b5-98eb-f74be21848f9
"CHOFER DE CAMION VOLQUETE/COMPACTADORA
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,600.00",11/10/2024,24/10/2024,8c25a8d7-6792-4383-ae67-8c235d97b017
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,250.00",11/10/2024,24/10/2024,246535bd-2765-4ab9-9f83-c580f009dcd3
"ASISTENTE TECNICO
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,250.00",11/10/2024,24/10/2024,b1cb0301-7dc6-4af7-b6df-5cb8b55a0747
"ASISTENTE LEGAL TRIBUTARIO
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,250.00",11/10/2024,24/10/2024,1e92e0f2-4f10-478f-91d5-788afd67c8c6
"ASISTENTE LEGAL
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,250.00",11/10/2024,24/10/2024,0f017e39-f461-48d4-bda1-a9beb5004980
"ASISTENTE JURIDICO II
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,220.00",11/10/2024,24/10/2024,919f17e0-5c39-4208-a083-1c0d5c57a019
"ASISTENTE EN RECURSOS HUMANOS
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,400.00",11/10/2024,24/10/2024,510c7cc1-56d2-4029-935e-96bfb22801e6
"ASISTENTE EN PRESUPUESTO
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,250.00",11/10/2024,24/10/2024,01df87bb-6658-49f6-8ce8-05355eff4999
"ASISTENTE DE TESORERIA
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,300.00",11/10/2024,24/10/2024,66f49550-6152-4e26-88d9-b7822b2b5545
"ASISTENTE DE GERENCIA MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-5,1,"S/. 1,250.00",11/10/2024,24/10/2024,e404a092-6fdc-4bb2-be14-b0ad3ad5625e
"ASISTENTE ADMINISTRATIVO - CIAM
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,250.00",11/10/2024,24/10/2024,24e65f35-f195-4abf-af8d-653db28e38fd
"ASISTENTE ADMINISTRATIVO - CAJA
",MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,HUANUCO - PILLCO MARCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-05,1,"S/. 1,250.00",11/10/2024,24/10/2024,dd1f12c0-1902-440f-823c-09b42a735749
"AUXILIAR I
",UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA,HUANUCO - RUPA-RUPA,276-18,1,"S/. 1,070.00",11/10/2024,24/10/2024,cd17f4f2-3459-4793-a714-ae8dd43de3f6
"PROFESIONAL II
",UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA,HUANUCO - RUPA-RUPA,276-27,1,"S/. 1,270.00",10/10/2024,23/10/2024,4823212c-4b87-4aee-a995-01fbfc5c9749
"TECNICO EN ESCALAFON
",UNIDAD EJECUTORA 304 EDUCACION UGEL PACHITEA,HUANUCO - PANAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-15,1,"S/. 1,914.19",10/10/2024,23/10/2024,53484d93-52e5-4876-b4fb-be3006330f4a
"ESTADISTICO
",UNIDAD EJECUTORA 304 EDUCACION UGEL PACHITEA,HUANUCO - PANAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-15,1,"S/. 2,414.19",10/10/2024,23/10/2024,5c5efed2-6975-40ee-be8c-dce8d954e26b
"PERSONAL DE LIMPIEZA Y MANTENIMIENTO
",UNIDAD EJECUTORA 306 EDUCACION UGEL PUERTO INCA,HUANUCO - CODO DEL POZUZO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-22,1,"S/. 1,264.19",10/10/2024,23/10/2024,ffd8a8b1-9e4a-46e4-9026-481c96f2be9d
"ESPECIALISTA  EN INFRAESTRUCTURA
",UNIDAD EJECUTORA 304 EDUCACION UGEL PACHITEA,HUANUCO - PANAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-15,1,"S/. 3,550.00",10/10/2024,23/10/2024,927c36fe-d1d9-49be-a24f-162e1e988ffd
"GESTOR LOCAL PARA LA UNIDAD  TERRITORIAL HUANUCO - SUPLENCIA
",PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-244,1,"S/. 2,000.00",10/10/2024,23/10/2024,763f1ff6-2890-41ac-ab2b-8ccbb2059b1d
"SECRETARIO/A (SEGUNDA CONVOCATORIA)
",SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-205,1,"S/. 2,500.00",10/10/2024,23/10/2024,54db24e4-0777-493f-93b0-b0464d93ea5a
"ESPECIALISTA EN COMUNICACION SOCIAL
",UNIDAD EJECUTORA 304 EDUCACION UGEL PACHITEA,HUANUCO - PANAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-14,1,"S/. 2,650.00",10/10/2024,23/10/2024,5a9a2f86-3025-4724-969e-763e861ac0b4
"ENFERMERA/O
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,HUANUCO - RUPA-RUPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-259,1,"S/. 3,000.00",09/10/2024,22/10/2024,d81fb6e4-7d8b-449d-b422-5044daff1ba4
"ASISTENTE DE TUTORIA
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-259,3,"S/. 2,000.00",09/10/2024,22/10/2024,caa3acb0-12b8-41db-9ca8-b406e8923fc3
"ASISTENTE DE TUTORÍA
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,HUANUCO - RUPA-RUPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-259,7,"S/. 2,000.00",09/10/2024,22/10/2024,6924e4f4-47bc-4e69-adb3-11a2a0502ac8
"ASISTENTE MÉDICO LEGAL
",INSTITUTO DE MEDICINA LEGAL Y CIENCIAS FORENSES,HUANUCO - HUANUCO,728-37,1,"S/. 3,701.11",07/10/2024,21/10/2024,b845cbb9-da45-4081-8282-352f2d6c3669
"TESORERO (A)
",DIRECCION REGIONAL DE EDUCACION Y CULTUR,HUANUCO - HUANUCO,276-002,1,S/. 988.00,07/10/2024,21/10/2024,83381023-a66a-484e-bf53-c0997080368f
"TECNICO ADMINISTRATIVO
",DIRECCION REGIONAL DE EDUCACION Y CULTUR,HUANUCO - HUANUCO,276-004,1,S/. 958.00,07/10/2024,21/10/2024,aaa1c5b5-3df3-4b51-9d72-4756582d14d7
"SECRETARIA
",DIRECCION REGIONAL DE EDUCACION Y CULTUR,HUANUCO - HUANUCO,276-003,1,S/. 958.00,07/10/2024,21/10/2024,136ef3c4-d24d-46a9-b017-45a086f2c18c
"ESPECIALISTA  ADMINISTRATIVO
",DIRECCION REGIONAL DE EDUCACION Y CULTUR,HUANUCO - HUANUCO,276-001,1,S/. 988.00,07/10/2024,21/10/2024,2d02fb00-8ad3-4a7f-ab63-2bf98bdccea0
"DOS (02) ASISTENTES II PARA IMPRESIÓN DE LICENCIAS PARA LA SUB GERENCIA DE TRÁNSITO Y SEGURIDAD VIAL DE LA GERENCIA DE TRANSPORTES
",MUNICIPALIDAD PROVINCIAL DE HUANUCO,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-67,2,"S/. 2,200.00",07/10/2024,21/10/2024,0c500147-f309-493d-b857-5c28e7aa5ae2
"DOS (02) ESPECIALISTAS ADMINISTRATIVOS PARA LA SUB GERENCIA DE TRÁNSITO Y SEGURIDAD VIAL DE LA GERENCIA DE TRANSPORTES
",MUNICIPALIDAD PROVINCIAL DE HUANUCO,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-65,2,"S/. 2,500.00",07/10/2024,21/10/2024,14fe75ab-bc31-4004-8b4a-f25df414d510
"DOS (02) ASISTENTES PARA EVALUACIÓN DE EXAMEN DE HABILIDADES DE CONDUCCIÓN PARA LA SUB GERENCIA DE TRÁNSITO Y SEGURIDAD VIAL DE LA GERENCIA DE TRANSPORTES
",MUNICIPALIDAD PROVINCIAL DE HUANUCO,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-69,2,"S/. 2,200.00",07/10/2024,21/10/2024,d037ec9f-8091-4d21-a478-e3f9633fb23a
"DOS (02) ASISTENTES PARA EVALUACIÓN DE CONOCIMIENTO PARA LA SUB GERENCIA DE TRÁNSITO Y SEGURIDAD VIAL DE LA GERENCIA DE TRANSPORTES
",MUNICIPALIDAD PROVINCIAL DE HUANUCO,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-70,2,"S/. 2,200.00",07/10/2024,21/10/2024,d2f9f6f3-f1e7-4988-b5cb-c449cb091484
"DOS (02) ASISTENTES III PARA LA SUB GERENCIA DE TRÁNSITO Y SEGURIDAD VIAL DE LA GERENCIA DE TRANSPORTES
",MUNICIPALIDAD PROVINCIAL DE HUANUCO,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-68,2,"S/. 2,200.00",07/10/2024,21/10/2024,65cdb70f-f2b0-462b-858f-13b97ce7c299
"SEIS (06) ASISTENTES I PARA LA SUB GERENCIA DE TRÁNSITO Y SEGURIDAD VIAL DE LA GERENCIA DE TRANSPORTES
",MUNICIPALIDAD PROVINCIAL DE HUANUCO,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-66,6,"S/. 2,000.00",07/10/2024,21/10/2024,6f700ca2-8dba-4afc-96ca-9cbbfbbaa33b
"ESPECIALISTA EN PROCESOS ADMINISTRATIVOS DISCIPLINARIOS
",UNIDAD EJECUTORA EDUCACION UGEL HUACAYBAMBA,HUANUCO - HUACAYBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-13,1,"S/. 2,714.19",04/10/2024,18/10/2024,653de6a8-3b82-4cd7-b859-c32364ad915b
"TÉCNICO/A EN ENFERMERÍA
",MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-268,1,"S/. 2,000.00",04/10/2024,18/10/2024,e14a363a-5279-4fcd-9e27-d0bf09d32f26
"ENFERMERIA(O)
",UNIDAD EJECUTORA: 407 RED DE SALUD PUERTO INCA,HUANUCO - CODO DEL POZUZO,276-02,1,"S/. 3,445.00",04/10/2024,18/10/2024,4ad2eebc-7148-4916-8acb-507481820b55
"PERSONAL DE LIMPIEZA
",RED DE SALUD YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-10,1,"S/. 1,300.00",04/10/2024,18/10/2024,ac3b3227-baa7-4c57-9168-433efb7f7d94
"GERENTE DE PLANIFICACION Y PRESUPUESTO
",MUNICIPALIDAD DISTRITAL DE CASTILLO GRANDE,HUANUCO - CASTILLO GRANDE,276-01,1,"S/. 2,800.00",04/10/2024,18/10/2024,257ec07c-f479-4e70-baf7-93d8cfebf916
"GERENTE DE DESARROLLO SOCIAL Y SERVICIOS COMUNALES
",MUNICIPALIDAD DISTRITAL DE CASTILLO GRANDE,HUANUCO - CASTILLO GRANDE,276-01,1,"S/. 2,800.00",04/10/2024,18/10/2024,71299b89-3253-4fbc-a0f9-031ebd37db06
"GERENTE DE ADMINISTRACIÒN TRIBUTARIA
",MUNICIPALIDAD DISTRITAL DE CASTILLO GRANDE,HUANUCO - CASTILLO GRANDE,276-01,1,"S/. 2,500.00",04/10/2024,18/10/2024,e5956331-7dca-4901-ae85-efb486cd1a6b
"AYUDANTE DE COCINA
",UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA,HUANUCO - RUPA-RUPA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-34,1,"S/. 1,214.19",02/10/2024,16/10/2024,ac1d609d-c6fc-480e-a2cd-3d30b6030d49
"AUXILIAR EN TOPOGRAFIA
",ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,HUANUCO - HUANUCO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-286,1,"S/. 2,200.00",02/10/2024,16/10/2024,7bafb3c9-ad1c-4705-8432-7a2c801a67ac
"AUXILIAR EN ARCHIVO
",PROGRAMA NACIONAL CUNA MAS,HUANUCO - CHINCHAO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1170,1,"S/. 1,614.19",01/10/2024,15/10/2024,9b953a3f-d9d0-4417-bbef-a19fb1817214
"OBSTETRA
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - CHURUBAMBA,276-1,1,"S/. 5,300.00",01/10/2024,15/10/2024,0f6ce3fc-e925-43a7-accb-434f56161fc8
"ENFERMERA / O
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - CHURUBAMBA,276-1,1,"S/. 5,300.00",01/10/2024,15/10/2024,eaa30f35-3aae-4ffc-9cd8-f21c2d3da20c
"TECNICO EN ENFERMERIA I
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - MARGOS,276-1,1,"S/. 2,755.00",01/10/2024,15/10/2024,ec3dfb43-33a2-46a8-8e1e-6eb9cfaa3d8f
"SECRETARIA
",DIRECCION REGIONAL DE AGRICULTURA HUANUCO,HUANUCO - RIPAN,276-005,1,"S/. 3,163.33",01/10/2024,15/10/2024,53715b35-47c3-48a5-9a08-da8585e58580
"ENFERMERA / O
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - SANTA MARIA DEL VALLE,276-1,1,"S/. 5,300.00",01/10/2024,15/10/2024,fbb3504b-b820-4918-8bb6-5411e1b1f287
"TECNICO ASISTENCIAL
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - CHINCHAO,276-1,1,"S/. 2,755.00",01/10/2024,15/10/2024,7aaa87b9-4b08-4e1a-95b8-d2c317e7d999
"MEDICO
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - CHINCHAO,276-1,1,"S/. 6,624.00",01/10/2024,15/10/2024,c3b7e018-e1a0-4535-b2d0-ebc025ab9cc4
"OBSTETRA
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - SANTA MARIA DEL VALLE,276-1,1,"S/. 5,300.00",01/10/2024,15/10/2024,c306432e-d9f1-4a59-b3a1-f38853da6d85
"TECNICO ASISTENCIAL
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - SANTA MARIA DEL VALLE,276-1,1,"S/. 2,755.00",01/10/2024,15/10/2024,9411bdac-8543-43a1-95aa-8852ba62e3ac
"TECNICO EN INFORMATICA
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - SANTA MARIA DEL VALLE,276-1,1,"S/. 3,285.33",01/10/2024,15/10/2024,c8b87b33-6226-4313-b1c5-f50274ef9e01
"AUXILIAR ADMINISTRATIVO
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 3,240.33",01/10/2024,15/10/2024,e1a141d9-409c-41fc-a59a-51b0bbe6db47
"AUXILIAR ASISTENCIAL
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 2,697.00",01/10/2024,15/10/2024,d2664e80-738e-4a95-9a11-87893e0058fa
"AUXILIAR ASISTENCIAL
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 2,697.00",01/10/2024,15/10/2024,d76812b5-aad9-48d1-b926-68c8412328e4
"CONTADOR
",DIRECCION REGIONAL DE AGRICULTURA HUANUCO,HUANUCO - AMARILIS,276-005,1,"S/. 3,252.33",01/10/2024,15/10/2024,7e1cc975-dd83-45bc-b318-fa6d3761803e
"ENFERMERA
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 5,300.00",01/10/2024,15/10/2024,edb9b61c-2351-4c56-bc22-01c6e82564e3
"ENFERMERA/O
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 5,300.00",01/10/2024,15/10/2024,33745152-6778-4cfe-a605-5959dbcd586e
"ESPECIALISTA EN PLANEAMIENTO I
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 3,392.33",01/10/2024,15/10/2024,20449f3d-7429-4d6a-ad67-e582d0b8103f
"PLANIFICADOR
",DIRECCION REGIONAL DE AGRICULTURA HUANUCO,HUANUCO - AMARILIS,276-005,1,"S/. 3,306.33",01/10/2024,15/10/2024,fca6b0e7-84ed-475d-a735-91a839176a65
"TECNICO ADMINISTRATIVO
",DIRECCION REGIONAL DE AGRICULTURA HUANUCO,HUANUCO - AMARILIS,276-005,1,"S/. 3,172.33",01/10/2024,15/10/2024,6a81d9c8-2ac6-4428-b7d5-2a4dd727f520
"TECNICO ADMINISTRATIVO I
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 3,285.33",01/10/2024,15/10/2024,834c492c-9d3d-4d49-8411-6441e5f3f78b
"TECNICO ADMINISTRATIVO I
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 3,285.33",01/10/2024,15/10/2024,fdf28185-1776-4c2b-9d6f-e8f2763cd6e2
"TECNICO ADMINISTRATIVO II
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 3,285.33",01/10/2024,15/10/2024,8d032637-c333-4c10-9d3e-bf0308fa8478
"TECNICO ASISTENCIAL
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 2,755.00",01/10/2024,15/10/2024,01f660f9-fd84-4f65-888e-135fafa9ca8c
"TECNICO EN LABORATORIO CLINICO
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 2,755.00",01/10/2024,15/10/2024,db2af1ae-56b0-4a8c-919d-bdaa576560b6
"TECNICO EN SALUD O INSPECTOR SANITARIO
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 2,755.00",01/10/2024,15/10/2024,bbbaf3c3-a9bf-41d1-8801-475816ff1436
"TECNICO EN SALUD O INSPECTOR SANITARIO
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 2,755.00",01/10/2024,15/10/2024,ef95f4f8-c682-40e9-b981-c68f542bb01b
"TRABAJADOR SOCIAL
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - AMARILIS,276-1,1,"S/. 5,300.00",01/10/2024,15/10/2024,dfa50b0b-db94-4dee-963f-3ce6c0277851
"AUXILIAR ADMINISTRATIVO
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - HUANUCO,276-1,1,"S/. 3,240.33",01/10/2024,15/10/2024,02ae4533-49af-4a88-a532-0133a3a1dedb
"ENFERMERA / O
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - HUANUCO,276-1,1,"S/. 5,300.00",01/10/2024,15/10/2024,48f1ce32-ee9e-41ff-aea0-ff92655662c6
"ENFERMERA / O
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - HUANUCO,276-1,1,"S/. 5,300.00",01/10/2024,15/10/2024,111d0023-4d0b-4dd8-aa8e-c26f7572deb0
"MEDICO
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - HUANUCO,276-1,1,"S/. 6,624.00",01/10/2024,15/10/2024,7205dd98-52dc-4cbc-af3c-1a90f0bfbd41
"OBSTETRA
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - HUANUCO,276-1,1,"S/. 5,300.00",01/10/2024,15/10/2024,d829d6d9-f6c2-4d09-92ec-31ce03040c0c
"TECNICO EN NUTRICION I
",UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO,HUANUCO - HUANUCO,276-1,1,"S/. 2,755.00",01/10/2024,15/10/2024,ca4aa581-1ca1-4eb3-873c-fd6b8c1e6a3a
"RESPONSABLE DE COMERCIO, LICENCIA Y CONTROL SANITARIO
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,500.00",30/09/2024,14/10/2024,737dc3d1-ab7d-40a0-8b41-5a47b124654f
"INGENIERO/A RESIDENTE DE OBRA _ OBRA: “CONSTRUCCION DEL CANAL DE RIEGO LAS MERCEDES – LA VICTORIA – 07 DE OCTUBRE, DISTRITO DE JOSE CRESPO Y CASTILLO, PROVINCIA DE LEONCIO PRADO– HUANUCO”,
",PROYECTO ESPECIAL ALTO HUALLAGA,HUANUCO - RUPA-RUPA,728-005,1,"S/. 6,950.00",30/09/2024,14/10/2024,0316a531-d50a-4875-8e75-e7788aef8003
"RESPONSABLE DE PARTICIPACION, EDUCACACION, CULTURA, DEPORTE, RECREACION Y SALUD
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,200.00",30/09/2024,14/10/2024,7a9aa8c7-7159-4b22-8b18-31122b48d437
"RESPONSABLE DEL AREA DE PATRIMONIO
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,100.00",30/09/2024,14/10/2024,9e367114-1215-4161-827d-49cb4a1fba1b
"RESPONSABLE DESARROLLO PRODUCTIVO Y TURISMO
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,500.00",30/09/2024,14/10/2024,6985ac15-91a9-427f-97f6-7cff151b72ec
"RESPONSABLE DE GESTION AMBIENTAL
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,500.00",30/09/2024,14/10/2024,64b1cc06-16c6-48b0-b008-e811b6619bc4
