position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
"CHOFER PARA LA OBRA: “CONSTRUCCION DEL CANAL DE RIEGO LAS MERCEDES – LA VICTORIA – 07 DE OCTUBRE, DISTRITO DE JOSE CRESPO Y CASTILLO, PROVINCIA DE LEONCIO PRADO– HUANUCO”.
",PROYECTO ESPECIAL ALTO HUALLAGA,HUANUCO - RUPA-RUPA,728-005,1,"S/. 2,600.00",30/09/2024,14/10/2024,968b1fe3-0253-40d0-920d-30644ba86456
"ASISTENTE DE INSPECTOR PARA LA OBRA: “CONSTRUCCION DEL CANAL DE RIEGO LAS MERCEDES – LA VICTORIA – 07 DE OCTUBRE, DISTRITO DE JOSE CRESPO Y CASTILLO, PROVINCIA DE LEONCIO PRADO– HUANUCO”,
",PROYECTO ESPECIAL ALTO HUALLAGA,HUANUCO - RUPA-RUPA,728-005,1,"S/. 4,170.00",30/09/2024,14/10/2024,fd4684bb-abeb-47d1-aea1-1bc23c68074c
"ALMACENERO/A PARA LA OBRA: “CONSTRUCCION DEL CANAL DE RIEGO LAS MERCEDES – LA VICTORIA – 07 DE OCTUBRE, DISTRITO DE JOSE CRESPO Y CASTILLO, PROVINCIA DE LEONCIO PRADO– HUANUCO”,
",PROYECTO ESPECIAL ALTO HUALLAGA,HUANUCO - RUPA-RUPA,728-005,1,"S/. 2,600.00",30/09/2024,14/10/2024,25865ed0-eaf6-4c00-975f-45f391cbf6b5
"""APOYO EN ORIENTACIÓN AL USUARIO DE OFICINA DESCONCENTRADA DE SERVICIOS (ODS) EN HUÁNUCO""
",SUPERINTENDENCIA NAC.SERV.DE SANEAMIENTO,HUANUCO - HUANUCO,D.LEG 1057 - INDETERMINADO-268,1,"S/. 4,500.00",30/09/2024,14/10/2024,dae9e0ba-fb2e-45e7-956d-9f8adf1a8294
"RESPONSABLE DESARROLLO PRODUCTIVO Y TURISMO
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,500.00",30/09/2024,14/10/2024,d3af0215-772a-489f-b119-05d7489ebdd5
"RESPONSABLE DEL AREA DE PATRIMONIO
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,100.00",30/09/2024,14/10/2024,60978de4-0391-4b08-9bb8-a4913438f716
"RESPONSABLE DE PARTICIPACION, EDUCACACION, CULTURA, DEPORTE, RECREACION Y SALUD
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,200.00",30/09/2024,14/10/2024,d94706f2-a9a3-4bfc-bb50-c87dc811dd86
"RESPONSABLE DE GESTION AMBIENTAL
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,500.00",30/09/2024,14/10/2024,e4646dca-e94a-4ae3-b5b7-2d06cff18e0e
"RESPONSABLE DE COMERCIO, LICENCIA Y CONTROL SANITARIO
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,500.00",30/09/2024,14/10/2024,3843bd93-b69e-4f32-952d-0bc5b833dc45
"IMPLEMENTADOR SISTEMA DE CONTROL INTERNO
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 3,000.00",30/09/2024,14/10/2024,336c943e-d425-4d25-98a1-05e70930226a
"ESPECIALISTA DE LA UNIDAD DE TESORERIA
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,000.00",30/09/2024,14/10/2024,428158bb-800e-425c-a214-35a4cd51656a
"ASISTENTE TECNICO DE LA SUBGERENCIA DE ESTUDIOS Y OBRAS
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,100.00",30/09/2024,14/10/2024,979e4629-5418-45d8-8516-487706a3000e
"ASISTENTE TECNICO DE LA GERENCIA DE DESARROLLO  TERRITORIAL E INFRAESTRUCTURA
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 2,100.00",30/09/2024,14/10/2024,0444b1cb-5f0a-479b-adf7-8fbdbbadc3b7
"ASISTENTE ADMINISTRATIVO DE LA OFICINA GENERAL DE ADMINISTRACION Y FINANZAS
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,600.00",30/09/2024,14/10/2024,77862310-8ca6-460e-89dd-7cf16f214f31
"ASISTENTE ADMINISTRATIVO DE LA OFICINA DE SECRETARIA GENERAL Y ATENCION AL CIUDADANO
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 1,600.00",30/09/2024,14/10/2024,a2fb190e-2c0d-42d7-a3b5-4b7682f89c4e
"ASISTENTE ADMINISTRATIVO DE GERENCIA MUNICIPAL
",MUNICIPALIDAD PROVINCIAL DE YAROWILCA,HUANUCO - CHAVINILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 1,700.00",30/09/2024,14/10/2024,3591f299-9bd5-4e83-85ad-960a881d6c19
"PROFESIONAL II PARA EQUIPO ITINERANTE DE CONVIVENCIA ESCOLAR
",UNIDAD EJECUTORA 305 EDUCACION UGEL HUAMALIES,HUANUCO - LLATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-020,1,"S/. 2,914.19",30/09/2024,14/10/2024,6c86fffc-4f70-45fe-86c7-6338a174aab7
"REGISTRADOR PUBLICO
",SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,LA LIBERTAD - TRUJILLO,728-002,1,"S/. 6,900.00",11/10/2024,24/10/2024,17d236ec-bc49-4871-b209-11537efa6812
"PERSONAL DE ATENCIÓN PERMANENTE
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,5,"S/. 2,000.00",11/10/2024,24/10/2024,ac226191-e159-45ce-a7f4-9dcb56c97411
"TRABAJADORA SOCIAL
",HOSPITAL REGIONAL DOCENTE DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-002,1,"S/. 2,900.00",11/10/2024,24/10/2024,51266789-f3f6-4d9c-b87c-77dddf65b381
"GESTOR LOCAL PARA LA UNIDAD TERRITORIAL LA LIBERTAD
",PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,LA LIBERTAD - EL PORVENIR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-250,1,"S/. 2,000.00",11/10/2024,24/10/2024,5dca74bc-9038-4493-a767-9483ae92ea2a
"VIGILANTE
",UNIDAD EJECUTORA 009: LA LIBERTAD,LA LIBERTAD - HUANCHACO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-021,1,"S/. 1,139.00",11/10/2024,24/10/2024,de33f4f2-a6c1-4095-b1a2-0b8855611787
"JEFE DE LA DIVISION DE ESTUDIOS Y PROYECTOS
",MUNICIPALIDAD DISTRITAL MARCABAL,LA LIBERTAD - MARCABAL,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-003,1,"S/. 3,314.19",11/10/2024,24/10/2024,f751a602-4fcb-4a32-a818-96d1e696b154
"DEFENSOR PÚBLICO EN EL NUEVO CÓDIGO PROCESAL PENAL
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,LA LIBERTAD - VIRU,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-890,1,"S/. 5,114.19",11/10/2024,24/10/2024,7b8e77bf-a8b1-419a-a465-6df3fa6c3a81
"PERSONAL DE ATENCION PERMANENTE
",PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,LA LIBERTAD - VICTOR LARCO HERRERA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-260,3,"S/. 2,000.00",11/10/2024,24/10/2024,67eba767-29ad-459d-ac21-41c291ea8bde
"NOTIFICADOR
",SERV.DE ADMINISTRACION TRIBUTARIA-TRUJIL,LA LIBERTAD - TRUJILLO,728-1,2,"S/. 1,025.00",10/10/2024,23/10/2024,86e4a3c8-2444-446b-b1f1-84e8ebe53214
"UN TÉCNICO ADMINISTRATIVO PARA LA GERENCIA MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE LA ESPERANZA,LA LIBERTAD - LA ESPERANZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-6,1,"S/. 2,200.00",10/10/2024,23/10/2024,f46389e4-d478-47aa-9581-9c865788b754
"LICENCIADA EN ENFERMERIA
",UNIDAD EJECUTORA DE SALUD GRAN CHIMU,LA LIBERTAD - CASCAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 3,679.19",10/10/2024,23/10/2024,ad758436-4080-4398-979c-9733062e8b1b
"MEDICO FAMILIAR
",UNIDAD EJECUTORA DE SALUD GRAN CHIMU,LA LIBERTAD - CASCAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 7,299.19",10/10/2024,23/10/2024,5951af64-51e8-4374-b138-6fc1047e534f
"PSICOLOGO
",UNIDAD EJECUTORA DE SALUD GRAN CHIMU,LA LIBERTAD - CASCAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 3,679.19",10/10/2024,23/10/2024,c7beb25d-37df-4362-a2b9-6d42fe18c58b
"TECNOLOGO MEDICO
",UNIDAD EJECUTORA DE SALUD GRAN CHIMU,LA LIBERTAD - CASCAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-09,1,"S/. 3,679.19",10/10/2024,23/10/2024,69a07202-a146-49c7-9738-101fe1b3f972
"OBRERO PARA CAMPAÑA DE LIMPIEZA PUBLICA
",MUNICIPALIDAD DISTRITAL DE CHICAMA,LA LIBERTAD - CHICAMA,728-001,5,"S/. 1,025.00",10/10/2024,23/10/2024,e897cff7-4f7d-4b02-be00-3264e173d3e5
"OBRERO PARA LIMPIEZA Y MANTENIMIENTO DE PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES
",MUNICIPALIDAD DISTRITAL DE CHICAMA,LA LIBERTAD - CHICAMA,728-001,4,"S/. 1,025.00",10/10/2024,23/10/2024,7d0d9c74-2e08-4eda-b435-903fb7acee9e
"OBRERO PARA CAMPAÑA DE EMPADRONAMIENTO DE SERVICIO DE AGUA POTABLE.
",MUNICIPALIDAD DISTRITAL DE CHICAMA,LA LIBERTAD - CHICAMA,728-001,4,"S/. 1,025.00",10/10/2024,23/10/2024,13ac484f-0ff6-492f-8c37-d5f5145a5e31
"AGENTE DE SERENAZGO
",MUNICIPALIDAD DISTRITAL DE CHICAMA,LA LIBERTAD - CHICAMA,728-001,16,"S/. 1,025.00",10/10/2024,23/10/2024,9ab7a6bb-3b7e-4b8b-a4c7-f7df76ed49a0
"OBRERO PARA CAMPAÑA DE MANTENIMIENTO DE AREAS VERDES
",MUNICIPALIDAD DISTRITAL DE CHICAMA,LA LIBERTAD - CHICAMA,728-001,4,"S/. 1,025.00",10/10/2024,23/10/2024,bfbf34ee-7aa6-4487-bc13-8298e3264bb6
"ANALISTA DE LA CALIDAD DE PRESTACIÓN DE LOS SERVICIOS DE SANEAMIENTO
",MUNICIPALIDAD DISTRITAL DE HUANCHACO,LA LIBERTAD - HUANCHACO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",10/10/2024,23/10/2024,727f398b-5e8a-420e-9eed-3df10979c2eb
"ASISTENTE ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE HUANCHACO,LA LIBERTAD - HUANCHACO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",10/10/2024,23/10/2024,075a8701-0d61-4f7b-ae57-68a6d55f84a6
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE HUANCHACO,LA LIBERTAD - HUANCHACO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,800.00",10/10/2024,23/10/2024,e4ca727c-5ae4-48e9-a497-6a6b7209812c
"ESPECIALISTA EN PLANILLAS
",MUNICIPALIDAD DISTRITAL DE HUANCHACO,LA LIBERTAD - HUANCHACO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",10/10/2024,23/10/2024,94a73fba-3a54-499a-b6af-1aa16491310e
"PSICOLOGO
",MUNICIPALIDAD DISTRITAL DE HUANCHACO,LA LIBERTAD - HUANCHACO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,200.00",10/10/2024,23/10/2024,9413a727-6bf3-4680-96b0-3c90a22cccbc
"SERENO MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE HUANCHACO,LA LIBERTAD - HUANCHACO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,40,"S/. 1,200.00",10/10/2024,23/10/2024,f26ebb32-b4df-41ad-9c57-6d37954977ba
"VIGILANTE
",MUNICIPALIDAD DISTRITAL DE HUANCHACO,LA LIBERTAD - HUANCHACO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,6,"S/. 1,200.00",10/10/2024,23/10/2024,42d1f17a-0663-4557-96ac-76b51a9524d2
"ASISTENTE DE PROGRAMACIÓN
",MUNICIPALIDAD DISTRITAL DE MOCHE,LA LIBERTAD - MOCHE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,000.00",04/10/2024,18/10/2024,71a3bfac-2fa6-43fb-9ffc-4fedbc54dbb0
"ESPECIALISTA I EN CONTABILIDAD
",MUNICIPALIDAD DISTRITAL DE LAREDO,LA LIBERTAD - LAREDO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,500.00",04/10/2024,18/10/2024,b3f376a8-c4f3-4a11-b040-7d4602c32067
"EMPADRONADOR DE LA UNIDAD LOCAL DE EMPADRONAMIENTO
",MUNICIPALIDAD DISTRITAL DE MOCHE,LA LIBERTAD - MOCHE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,2,"S/. 1,300.00",04/10/2024,18/10/2024,693284e8-111c-4865-8e4c-ad721cb17830
"ESPECIALISTA JUDICIAL DE JUZGADO
",PODER JUDICIAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-056,1,"S/. 2,972.00",04/10/2024,18/10/2024,a44d3430-2608-4e65-85e9-cb45b39feb0f
"TRABAJADOR DE LIMPIEZA PÚBLICA
",MUNICIPALIDAD DISTRITAL DE MOCHE,LA LIBERTAD - MOCHE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,6,"S/. 1,100.00",04/10/2024,18/10/2024,61903936-fe30-4ca3-983c-5e203c3c300d
"ESPECIALISTA
",MUNICIPALIDAD DISTRITAL DE LAREDO,LA LIBERTAD - LAREDO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-001,1,"S/. 2,500.00",04/10/2024,18/10/2024,7c7de9aa-270f-4053-be04-86ff4a4ab252
"GERENTE DE ADMINISTRACION TRIBUTARIA
",MUNICIPALIDAD DISTRITAL DE GUADALUPE,LA LIBERTAD - GUADALUPE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,500.00",04/10/2024,18/10/2024,1955d381-1faf-431a-8013-aa4d84ee748f
"ABOGADO (A) PARA LA DEFENSORÍA MUNICIPAL DE LOS NIÑOS Y ADOLESCENTES – DEMUNA
",MUNICIPALIDAD DISTRITAL DE MOCHE,LA LIBERTAD - MOCHE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 1,500.00",04/10/2024,18/10/2024,5347b83a-5960-46e3-8a52-c61defdb6184
"ASISTENTE ADMINISTRATIVO II
",MUNICIPALIDAD DISTRITAL DE MOCHE,LA LIBERTAD - MOCHE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 1,500.00",04/10/2024,18/10/2024,2e595d4b-e1b9-46b6-b9b3-ff263da2f19a
"RESPONSABLE DE LA UNIDAD DE PRESUPUESTO MULTIANUAL INSTITUCIONAL
",MUNICIPALIDAD DISTRITAL DE CHOCOPE,LA LIBERTAD - CHOCOPE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 1,400.00",04/10/2024,18/10/2024,9fcf67d2-2bd5-4555-b95b-2c13fe5904db
"JEFE DE LA UNIDAD DE RECURSOS HUMANOS
",MUNICIPALIDAD DISTRITAL DE CHOCOPE,LA LIBERTAD - CHOCOPE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 2,500.00",04/10/2024,18/10/2024,f0483049-7b6c-4eca-89d9-bda3e7b7352d
"AUXILIAR DE LA DIVISIÓN DE REGISTROS CIVILES
",MUNICIPALIDAD DISTRITAL DE CHOCOPE,LA LIBERTAD - CHOCOPE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-007,1,"S/. 1,200.00",04/10/2024,18/10/2024,9d9577e4-fc08-43b9-b22d-af35e9777d42
"ASISTENTE ADMINISTRATIVO II
",MUNICIPALIDAD DISTRITAL DE MOCHE,LA LIBERTAD - MOCHE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 1,500.00",04/10/2024,18/10/2024,f71e8d2d-91df-42e2-841a-a73a1aed6cc5
"SECRETARIA I
",UNIDAD EJECUTORA EDUCACION 314 - LA ESPERANZA,LA LIBERTAD - LA ESPERANZA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-014,1,"S/. 1,814.19",04/10/2024,18/10/2024,26277365-6342-44c6-8ee9-7a9273b88d0c
"ESPECIALISTA ADMINISTRATIVO I - PERSONAL
",UNIDAD EJECUTORA EDUCACION 314 - LA ESPERANZA,LA LIBERTAD - LA ESPERANZA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-014,1,"S/. 2,114.19",04/10/2024,18/10/2024,c7cd6606-1601-4088-8d91-10fc6641dcca
"COORDINADOR DE ÁREA TÉCNICA MUNICIPAL
",MUNICIPALIDAD DISTRITAL DE MOCHE,LA LIBERTAD - MOCHE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,500.00",04/10/2024,18/10/2024,a46aca0d-cbea-4905-8d3f-5d31309bba31
"P082024-08 PROFESIONAL EN TURISMO
",UNIVERSIDAD NACIONAL DE TRUJILLO,LA LIBERTAD - MOCHE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-08,1,"S/. 1,514.19",03/10/2024,17/10/2024,d101c716-5702-4982-99fe-f28c419aeaf9
"CONDUCTOR DE COMPACTA
",MUNICIPALIDAD DISTRITAL DE ALTO TRUJILLO,LA LIBERTAD - EL PORVENIR,728-06,5,"S/. 1,800.00",03/10/2024,17/10/2024,9b7b3b1d-7eaf-474b-938d-52b58c7d28fd
"P082024-01 ENFERMERA
",UNIVERSIDAD NACIONAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - INDETERMINADO-08,1,"S/. 2,014.19",03/10/2024,17/10/2024,ca47082e-667e-433b-a440-15ff68b8510f
"P082024-02 ASISTENTE ADMINISTRATIVO
",UNIVERSIDAD NACIONAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - INDETERMINADO-08,1,"S/. 2,014.19",03/10/2024,17/10/2024,0711fc7b-182d-4be7-9950-184a667e5164
"ANALISTA  DE CONTABILIDAD
",EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTEMEDIO SOCIEDAD ANONIMA - HIDRANDINA,LA LIBERTAD - TRUJILLO,728-1,1,"S/. 4,000.00",03/10/2024,17/10/2024,bc0c0af6-77ed-4e03-bf54-dd9dbff1f8aa
"P082024-04 ASISTENTE DE LABORATORIO DE SIMULACIONES
",UNIVERSIDAD NACIONAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - INDETERMINADO-08,1,"S/. 2,014.19",03/10/2024,17/10/2024,e1b4bde6-13e1-45a2-a4f7-1c07b52c1ee5
"P082024-03 ASISTENTE EN SERVICIOS EDUCATIVOS
",UNIVERSIDAD NACIONAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - INDETERMINADO-08,1,"S/. 2,014.19",03/10/2024,17/10/2024,d7b24daa-09d1-4b17-970a-8062aabc7622
"AGENTE DE SEGURIDAD CIUDADANA
",MUNICIPALIDAD DISTRITAL DE ALTO TRUJILLO,LA LIBERTAD - TRUJILLO,728-06,4,"S/. 1,200.00",03/10/2024,17/10/2024,d8bb4151-13f1-4906-a993-7302b06defde
"P082024-11 AUXILIAR ADMINISTRATIVO
",UNIVERSIDAD NACIONAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - INDETERMINADO-08,1,"S/. 1,314.19",03/10/2024,17/10/2024,56fc92a6-167f-421d-8897-2f23bb2fbdac
"P082024-10 SECRETARIA
",UNIVERSIDAD NACIONAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - INDETERMINADO-08,1,"S/. 1,314.19",03/10/2024,17/10/2024,4c240851-8447-47fe-b2ae-0ceb6a0dc9a4
"P082024-09 TÉCNICO EN BIBLIOTECA
",UNIVERSIDAD NACIONAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - INDETERMINADO-08,1,"S/. 1,414.19",03/10/2024,17/10/2024,87e93978-cfb1-406c-9576-246cf4f2e72e
"P082024-07 ASISTENTE LEGAL
",UNIVERSIDAD NACIONAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - INDETERMINADO-08,1,"S/. 1,614.19",03/10/2024,17/10/2024,b04fd297-c097-4c90-b76b-90cf305aa038
"P082024-06 TÉCNICO DE LABORATORIO
",UNIVERSIDAD NACIONAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - INDETERMINADO-08,1,"S/. 1,614.19",03/10/2024,17/10/2024,b291357f-b20c-4aa1-893d-e990b86e9f85
"P082024-05 ASISTENTE DE SEGURIDAD Y SALUD EN EL TRABAJO
",UNIVERSIDAD NACIONAL DE TRUJILLO,LA LIBERTAD - TRUJILLO,D.LEG 1057 - INDETERMINADO-08,1,"S/. 1,814.19",03/10/2024,17/10/2024,1a41cb4d-92e1-48bf-b2c4-542788cbac61
"TRABAJADOR DE SERVICIO
",UNIDAD DE GESTION EDUCATIVA LOCAL N° 03 UNIDAD EJECUTORA EDUCACION 315: TRUJILLO NOR OESTE,LA LIBERTAD - TRUJILLO,276-008,1,"S/. 2,321.65",02/10/2024,16/10/2024,98f40083-de3e-41b7-aa76-3c8afb31067e
"TRABAJADOR DE SERVICIO II
",UNIDAD DE GESTION EDUCATIVA LOCAL N° 03 UNIDAD EJECUTORA EDUCACION 315: TRUJILLO NOR OESTE,LA LIBERTAD - TRUJILLO,276-006,1,"S/. 2,321.65",02/10/2024,16/10/2024,e66fd722-6431-4d79-80af-e7d6dab49577
"ESPECIALISTA LEGAL II
",SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-224,1,"S/. 4,000.00",02/10/2024,16/10/2024,5486000e-ae80-4026-abce-fb9b802177b6
"ASISTENTE INTERMEDIO DE SANIDAD E INOCUIDAD - TERCERA CONVOCATORIA
",SERVICIO NACIONAL DE SANIDAD AGRARIA,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-638,1,"S/. 2,214.19",02/10/2024,16/10/2024,4a3cbb6b-8691-4d9c-9497-62981540e5ec
"ASISTENTE INTERMEDIO DE SANIDAD E INOCUIDAD-TERCERA CONVOCATORIA
",SERVICIO NACIONAL DE SANIDAD AGRARIA,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-662,1,"S/. 2,214.19",02/10/2024,16/10/2024,be2e63a0-962a-4955-983e-bbe6c97184b9
"TRABAJADOR DE SERVICIO III
",UNIDAD DE GESTION EDUCATIVA LOCAL N° 03 UNIDAD EJECUTORA EDUCACION 315: TRUJILLO NOR OESTE,LA LIBERTAD - VICTOR LARCO HERRERA,276-007,1,"S/. 2,321.65",02/10/2024,16/10/2024,069163a9-18d2-464e-a78b-446297070057
"OFICINISTA
",UNIDAD DE GESTION EDUCATIVA LOCAL N° 03 UNIDAD EJECUTORA EDUCACION 315: TRUJILLO NOR OESTE,LA LIBERTAD - TRUJILLO,276-009,1,"S/. 2,321.65",02/10/2024,16/10/2024,f5f9e23a-3005-451f-aa18-4a37158d30a8
"ESPECIALISTA EN TECNOLOGIAS DE LA INFORMACION
",MUNICIPALIDAD PROVINCIAL DE PATAZ,LA LIBERTAD - TAYABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,1,"S/. 3,800.00",01/10/2024,15/10/2024,f80a29fa-37f6-4703-b783-22b35d9ea0ea
"INSPECTOR MUNICIPAL DE TRANSPORTE
",MUNICIPALIDAD PROVINCIAL DE PATAZ,LA LIBERTAD - TAYABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,3,"S/. 1,500.00",01/10/2024,15/10/2024,648249f4-fe9e-4308-866d-36a140cd47fb
"ASISTENTE ADMINISTRATIVO DE LA OFICINA DE RIESGOS Y DESASTRES
",MUNICIPALIDAD PROVINCIAL DE PATAZ,LA LIBERTAD - TAYABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,1,"S/. 2,300.00",01/10/2024,15/10/2024,f3a912e0-16e3-4087-8770-6f541c474393
"AUXILIAR EN ARCHIVO
",PROGRAMA NACIONAL CUNA MAS,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1171,1,"S/. 1,614.19",01/10/2024,15/10/2024,398d24df-52bc-4ee8-b16b-4a6bb038079d
"JEFE DE LA OFICINA DE RIEGOS Y DESASTRES
",MUNICIPALIDAD PROVINCIAL DE PATAZ,LA LIBERTAD - TAYABAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-9,1,"S/. 4,300.00",01/10/2024,15/10/2024,7ee4506f-25a5-402b-a22f-a601d97e41e3
