position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date
"ESPECIALISTA JUDICIAL DE AUDIENCIA (COD. 01129_1)
",PODER JUDICIAL,LA LIBERTAD - TRUJILLO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-054,1,"S/. 2,972.00",20/09/2024,03/10/2024
"ESPECIALISTA DE CONVIVENCIA ESCOLAR DE LA UGEL
",UNIDAD DE GESTION EDUCATIVA LOCAL 01- EL PORVENIR,LA LIBERTAD - EL PORVENIR,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-39,1,"S/. 3,500.00",19/09/2024,02/10/2024
"1
",SERVICIO NACIONAL DE SANIDAD AGRARIA,TACNA - SAMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,111.00",02/10/2024,16/10/2024
"ESPECIALISTA JUDICIAL DE AUDIENCIA
",PODER JUDICIAL,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-028,1,"S/. 2,972.00",02/10/2024,16/10/2024
"COORDINADOR (A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO
",UNIDAD DE GESTION EDUCATIVA LOCAL DE TACNA - UGEL TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-33,1,"S/. 1,464.19",02/10/2024,16/10/2024
"OPERADOR DE MAQUINARIA AGRICOLA
",MUNICIPALIDAD DISTRITAL DE ITE,TACNA - ITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-033,1,"S/. 2,000.00",02/10/2024,16/10/2024
"PSICÓLOGO (A)
",UNIDAD DE GESTION EDUCATIVA LOCAL DE TACNA - UGEL TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-33,2,"S/. 2,614.19",02/10/2024,16/10/2024
"ESPECIALISTA EN EDUCACIÓN INCLUSIVA Y ATENCIÓN A LA DIVERSIDAD
",UNIDAD DE GESTION EDUCATIVA LOCAL DE TACNA - UGEL TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-33,1,"S/. 3,614.19",02/10/2024,16/10/2024
"ESPECIALISTA JUDICIAL DE JUZGADO
",PODER JUDICIAL,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-028,1,"S/. 2,972.00",02/10/2024,16/10/2024
"ESPECIALISTA JUDICIAL DE AUDIENCIA
",PODER JUDICIAL,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-029,1,"S/. 4,750.00",02/10/2024,16/10/2024
"ESPECIALISTA JUDICIAL DE AUDIENCIA
",PODER JUDICIAL,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-025,1,"S/. 2,972.00",01/10/2024,15/10/2024
"ESPECIALISTA LEGAL DE AUDIENCIA
",PODER JUDICIAL,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-025,2,"S/. 2,972.00",01/10/2024,15/10/2024
"GERENTE DE INFRAESTRUCTURA Y DESARROLLO URBANO
",MUNICIPALIDAD DISTRITAL TARUCACHI,TACNA - TARUCACHI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,650.00",01/10/2024,15/10/2024
"TÉCNICO ADMINISTRATIVO II
",MUNICIPALIDAD DISTRITAL DE POCOLLAY,TACNA - POCOLLAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 2,200.00",30/09/2024,14/10/2024
"TÉCNICO ADMINISTRATIVO II
",MUNICIPALIDAD DISTRITAL DE POCOLLAY,TACNA - POCOLLAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 2,200.00",30/09/2024,14/10/2024
"PSICÓLOGO (A)
",UNIDAD DE GESTION EDUCATIVA LOCAL DE TACNA - UGEL TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-032,1,"S/. 2,614.19",30/09/2024,14/10/2024
"ESPECIALISTA III
",MUNICIPALIDAD DISTRITAL DE POCOLLAY,TACNA - POCOLLAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 2,600.00",30/09/2024,14/10/2024
"SUB GERENTE DE RECURSOS HUMANOS
",MUNICIPALIDAD DISTRITAL DE POCOLLAY,TACNA - POCOLLAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-006,1,"S/. 4,500.00",30/09/2024,14/10/2024
"CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS DE UN(A) DOCENTE PARA LA ENSEÑANZA DE LA ASIGNATURA DE INGLÉS PARA EL COLEGIO DE ALTO RENDIMIENTO DE LA REGIÓN TACNA - SUPLENCIA TEMPORAL (003002)
",MINISTERIO DE EDUCACION,TACNA - TACNA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-770,1,"S/. 4,500.00",27/09/2024,11/10/2024
"APOYO ADMINISTRATIVO TECNICO
",MUNICIPALIDAD PROVINCIAL DE TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-106,2,"S/. 1,600.00",27/09/2024,11/10/2024
"SUB GERENTE (A) PARA LA SUB GERENCIA DE ORDENAMIENTO TERRITORIAL Y DESARROLLO URBANO - RURAL
",MUNICIPALIDAD DISTRITAL DE ITE,TACNA - ITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-031,1,"S/. 6,800.00",27/09/2024,11/10/2024
"ESPECIALISTA DE CONVIVENCIA ESCOLAR DE LA UGEL
",UNIDAD DE GESTION EDUCATIVA LOCAL DE TACNA - UGEL TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-31,1,"S/. 3,614.19",27/09/2024,11/10/2024
"SUB GERENTE (A) PARA LA SUB GERENCIA DE BIENESTAR SOCIAL, GESTION AMBIENTAL Y SERVICIOS PUBLICOS
",MUNICIPALIDAD DISTRITAL DE ITE,TACNA - ITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-032,1,"S/. 6,000.00",27/09/2024,11/10/2024
"SUB GERENTE (A) PARA LA SUB GERENCIA DE OBRAS Y MANTENIMIENTOS
",MUNICIPALIDAD DISTRITAL DE ITE,TACNA - ITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-030,1,"S/. 6,000.00",27/09/2024,11/10/2024
"TECNICO/A EN ENFERMERIA
",RED DE SALUD TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-028,1,"S/. 1,800.00",26/09/2024,10/10/2024
"DEFENSOR PÚBLICO EN EL NUEVO CÓDIGO PROCESAL PENAL
",MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,TACNA - CANDARAVE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-851,1,"S/. 5,114.19",26/09/2024,10/10/2024
"ESPECIALISTA ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE CALANA,TACNA - CALANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-16,1,"S/. 1,900.00",26/09/2024,10/10/2024
"ABOGADO/A (ASESOR/A LEGAL)
",GOBIERNO REGIONAL DE TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-008,1,"S/. 3,500.00",26/09/2024,10/10/2024
"SUB GERENTE DE ABASTECIMIENTO
",MUNICIPALIDAD DISTRITAL ALTO DE ALIANZA,TACNA - ALTO DE LA ALIANZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-28,1,"S/. 4,000.00",25/09/2024,09/10/2024
"ADMINISTRADOR/A
",PODER JUDICIAL,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-027,1,"S/. 6,010.00",25/09/2024,09/10/2024
"ANALISTA
",MUNICIPALIDAD PROVINCIAL DE TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-105,1,"S/. 2,800.00",25/09/2024,09/10/2024
"ESPECIALISTA 1
",MUNICIPALIDAD PROVINCIAL DE TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-105,3,"S/. 3,300.00",25/09/2024,09/10/2024
"PERSONAL DE SEGURIDAD
",PODER JUDICIAL,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-026,1,"S/. 1,950.00",25/09/2024,09/10/2024
"QUIMICO FARMACEUTICO
",RED DE SALUD TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-027,1,"S/. 3,414.19",24/09/2024,07/10/2024
"ASISTENTE PROFESIONAL
",MUNICIPALIDAD PROVINCIAL DE TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-104,1,"S/. 2,250.00",23/09/2024,04/10/2024
"SUB GERENTE DE TECNOLOGIA DE LA INFORMACIÓN Y COMUNICACIÓN
",MUNICIPALIDAD DISTRITAL ALTO DE ALIANZA,TACNA - ALTO DE LA ALIANZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 4,000.00",23/09/2024,04/10/2024
"ASISTENTE PROFESIONAL C (RESPONSABLE DEL PROGRAMA VASO DE LECHE)
",MUNICIPALIDAD DISTRITAL ALTO DE ALIANZA,TACNA - ALTO DE LA ALIANZA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-26,1,"S/. 2,000.00",23/09/2024,04/10/2024
"JEFE DE OFICINA PARA LA OFICINA DE ABASTECIMIENTO
",MUNICIPALIDAD DISTRITAL DE ITE,TACNA - ITE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-029,1,"S/. 6,800.00",20/09/2024,03/10/2024
"CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD  TRANSITORIA) DE UN/A (01) TRABAJADOR/A SOCIAL PARA CEM COMISARÍA NATIVIDAD – TACNA
",PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-495,1,"S/. 4,000.00",20/09/2024,03/10/2024
"ANALISTA DE BIENESTAR SOCIAL
",ZONA REGISTRAL NRO.XIII SEDE TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-28,1,"S/. 2,500.00",19/09/2024,02/10/2024
"PROFESIONAL DE APOYO EN LABORES DE CONTROL
",ZONA REGISTRAL NRO.XIII SEDE TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-27,1,"S/. 3,000.00",19/09/2024,02/10/2024
"ESPECIALISTA 2
",MUNICIPALIDAD PROVINCIAL DE TACNA,TACNA - TACNA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-103,1,"S/. 3,750.00",19/09/2024,02/10/2024
"GESTOR/A EN ATENCIÓN AL USUARIO
",ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO - OSCE,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-246,1,"S/. 3,500.00",02/10/2024,16/10/2024
"INGENIERO EN CIENCIAS AGRARIAS IV
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - URUBAMBA,276-3,1,"S/. 3,084.00",02/10/2024,16/10/2024
"TÉCNICO AGRARIO III
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - URCOS,276-3,1,"S/. 2,762.00",02/10/2024,16/10/2024
"INGENIERO EN CIENCIAS AGRARIAS IV
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - PAUCARTAMBO,276-3,1,"S/. 3,056.00",02/10/2024,16/10/2024
"INGENIERO EN CIENCIAS AGRARIAS IV
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - PARURO,276-3,1,"S/. 3,232.00",02/10/2024,16/10/2024
"INGENIERO EN CIENCIAS AGRARIAS IV
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - SANTA ANA,276-3,1,"S/. 3,028.00",02/10/2024,16/10/2024
"ESPECIALISTA EN ESTADÍSTICA E INFORMACIÓN AGRARIA I
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - SANTO TOMAS,276-3,1,"S/. 2,762.00",02/10/2024,16/10/2024
"ASISTENTE ADMINISTRATIVO
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,800.00",02/10/2024,16/10/2024
"ASISTENTE TECNICO
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",02/10/2024,16/10/2024
"ASISTENTE TECNICO ADMINISTRATIVO
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,200.00",02/10/2024,16/10/2024
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,500.00",02/10/2024,16/10/2024
"AUXILIAR ADMINISTRATIVO
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,500.00",02/10/2024,16/10/2024
"AUXILIAR ADMINISTRATIVO PARA EL DESPACHO DE ALCALDIA
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,500.00",02/10/2024,16/10/2024
"COTIZADOR
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,000.00",02/10/2024,16/10/2024
"ESPECIALISTA EN ESCALAFÓN Y CONTROL DE ASISTENCIA
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,000.00",02/10/2024,16/10/2024
"ESPECIALISTA EN PLANEAMIENTO
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,000.00",02/10/2024,16/10/2024
"ESPECIALISTA EN PROCESOS ADMINISTRATIVOS DISCIPLINARIOS
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 4,000.00",02/10/2024,16/10/2024
"GUARDIAN DE ALMACEN CENTRAL
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,300.00",02/10/2024,16/10/2024
"POLICIA MUNICIPAL
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 1,800.00",02/10/2024,16/10/2024
"PSICÓLOGO
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 3,000.00",02/10/2024,16/10/2024
"RESPONSABLE DE ARCHIVO CENTRAL
",MUNICIPALIDAD PROVINCIAL CANAS YANAOCA,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-004,1,"S/. 2,500.00",02/10/2024,16/10/2024
"ASISTENTE ADMINISTRATIVO II
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - WANCHAQ,276-3,1,"S/. 3,056.00",02/10/2024,16/10/2024
"ESPECALISTA ADMINISTRATIVO IV - RES. ADQUISICIONES
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - WANCHAQ,276-3,1,"S/. 3,232.00",02/10/2024,16/10/2024
"TECNICO EN BASE GRAFICA
",ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-292,1,"S/. 2,300.00",02/10/2024,16/10/2024
"MECÁNICO III
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - SAN SEBASTIAN,276-3,1,"S/. 2,762.00",02/10/2024,16/10/2024
"ESPECIALISTA EN FINANZAS IV
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - WANCHAQ,276-3,1,"S/. 2,754.00",02/10/2024,16/10/2024
"ESPECIALISTA EN FINANZAS IV
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - WANCHAQ,276-3,1,"S/. 3,056.00",02/10/2024,16/10/2024
"ESPECIALISTA ADMINISTRATIVO IV
",DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO - WANCHAQ,276-3,1,"S/. 3,056.00",02/10/2024,16/10/2024
"BIOLOGO
",RED DE SERVICIOS DE SALUD LA CONVENCION - QUILLABAMBA,CUSCO - SANTA ANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,900.00",01/10/2024,15/10/2024
"SECRETARIA/O
",UNIVERSIDAD NACIONAL INTERCULTURAL DE QUILLABAMBA,CUSCO - SANTA ANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-06,1,"S/. 2,300.00",01/10/2024,15/10/2024
"OBSTETRA
",RED DE SERVICIOS DE SALUD LA CONVENCION - QUILLABAMBA,CUSCO - MEGANTONI,276-005,1,"S/. 5,300.00",01/10/2024,15/10/2024
"OBSTETRA
",RED DE SERVICIOS DE SALUD LA CONVENCION - QUILLABAMBA,CUSCO - ECHARATE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,900.00",01/10/2024,15/10/2024
"APOYO EN PERICIAS CONTABLES Y JUDICIALES
",PODER JUDICIAL,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (SUPLENCIA)-36,1,"S/. 4,500.00",01/10/2024,15/10/2024
"ENFERMERA/O
",RED DE SERVICIOS DE SALUD LA CONVENCION - QUILLABAMBA,CUSCO - HUAYOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,900.00",01/10/2024,15/10/2024
"ESPECIALISTA EN NUTRICION
",PROGRAMA NACIONAL CUNA MAS,CUSCO - SAN SEBASTIAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1178,1,"S/. 2,614.19",01/10/2024,15/10/2024
"AUXILIAR EN ARCHIVO
",PROGRAMA NACIONAL CUNA MAS,CUSCO - SAN SEBASTIAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1167,1,"S/. 1,614.19",01/10/2024,15/10/2024
"ENFERMERA/O
",RED DE SERVICIOS DE SALUD LA CONVENCION - QUILLABAMBA,CUSCO - HUAYOPATA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,400.00",01/10/2024,15/10/2024
"TÉCNICO EN ESCALAFÓN
",UNIVERSIDAD NACIONAL INTERCULTURAL DE QUILLABAMBA,CUSCO - SANTA ANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-06,1,"S/. 2,300.00",01/10/2024,15/10/2024
"ESPECIALISTA ADMINISTRATIVO
",RED DE SERVICIOS DE SALUD LA CONVENCION - QUILLABAMBA,CUSCO - SANTA ANA,276-005,1,"S/. 1,200.00",01/10/2024,15/10/2024
"PSICOLOGO(A) JEC
",UNIDAD EJECUTORA 313: EDUCACION CANAS,CUSCO - YANAOCA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-11,2,"S/. 2,614.19",01/10/2024,15/10/2024
"ASISTENTE JUDICIAL - PENAL
",PODER JUDICIAL,CUSCO - SICUANI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-37,1,"S/. 3,470.00",01/10/2024,15/10/2024
"ENFERMERA/O
",RED DE SERVICIOS DE SALUD LA CONVENCION - QUILLABAMBA,CUSCO - QUELLOUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 4,000.00",01/10/2024,15/10/2024
"ENFERMERA/O
",RED DE SERVICIOS DE SALUD LA CONVENCION - QUILLABAMBA,CUSCO - QUELLOUNO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,900.00",01/10/2024,15/10/2024
"ANALISTA LEGAL
",DEFENSORIA DEL PUEBLO,CUSCO - PICHARI,D.LEG 1057 - DETERMINADO (SUPLENCIA)-157,1,"S/. 4,000.00",30/09/2024,14/10/2024
"COORDINADOR (A) DE INNOVACIÓN Y SOPORTE TECNOLÓGICO
",UNIDAD EJECUTORA 315 EDUCACION ANTA,CUSCO - ANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-019,1,"S/. 1,464.19",27/09/2024,11/10/2024
"PSICOLOGO
",UNIDAD DE GESTION EDUCATIVA LOCAL DE URUBAMBA,CUSCO - URUBAMBA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-034,1,"S/. 2,614.19",26/09/2024,10/10/2024
"GESTOR/A INSTITUCIONAL
",PROGRAMA NACIONAL ÑPLATAFORMAS DE ACCIÓN PARA LA INCLUSIÓN SOCIAL-PAISÑ,CUSCO - LIVITACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-122,1,"S/. 3,000.00",26/09/2024,10/10/2024
"GESTOR/A INSTITUCIONAL
",PROGRAMA NACIONAL ÑPLATAFORMAS DE ACCIÓN PARA LA INCLUSIÓN SOCIAL-PAISÑ,CUSCO - CONDOROMA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-118,1,"S/. 3,000.00",26/09/2024,10/10/2024
"JEFE DE AREA DE GESTION PEDAGOGICA
",UNIDAD DE GESTION EDUCATIVA PAUCARTAMBO,CUSCO - PAUCARTAMBO,PROFESORADO LEY 24029-01,1,"S/. 7,500.00",26/09/2024,10/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA UNIDAD TERRITORIAL CUSCO
",PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,CUSCO - SAN SEBASTIAN,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-230,1,"S/. 2,500.00",26/09/2024,10/10/2024
"RESPONSABLE DE CAMPO DE LA SEDE CUSCO
",MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-78,1,"S/. 2,114.19",26/09/2024,10/10/2024
"ESPECIALISTA EN FINANZAS II
",DIRECCION REGIONAL DE EDUCACION,CUSCO - CUSCO,276-037,1,"S/. 1,200.00",25/09/2024,09/10/2024
"TÉCNICO AGROPECUARIO-SEGUNDA CONVOCATORIA
",SERVICIO NACIONAL DE SANIDAD AGRARIA,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-681,1,"S/. 2,314.19",25/09/2024,09/10/2024
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA PARA LOS PROGRAMAS DE INTERVENCIÓN TEMPRANA (PRITE)
",UNIDAD DE GESTION EDUCATIVA LOCAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-15,3,"S/. 2,814.19",25/09/2024,09/10/2024
"PSICOLOGO
",DIRECCION REGIONAL DE EDUCACION,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-010,1,"S/. 3,168.86",25/09/2024,09/10/2024
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA, OCUPACIONAL O DE LENGUAJE PARA CEBE
",UNIDAD DE GESTION EDUCATIVA LOCAL DEL CUSCO,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-15,4,"S/. 2,814.19",25/09/2024,09/10/2024
"ASISTENTE INTERMEDIO EN VIGILANCIA DE MOSCA DE LA FRUTA-TERCERA CONVOCATORIA
",SERVICIO NACIONAL DE SANIDAD AGRARIA,CUSCO - CUSCO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-655,1,"S/. 2,214.19",25/09/2024,09/10/2024
"EJECUTOR COACTIVO
",MUNICIPALIDAD PROVINCIAL DE ANTA,CUSCO - ANTA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-3,1,"S/. 4,000.00",24/09/2024,07/10/2024
"ASISTENTE ADMINISTRATIVO
",MUNICIPALIDAD DISTRITAL DE CHAMACA,CUSCO - CHAMACA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,500.00",24/09/2024,07/10/2024
"JEFE PARA LA OFICINA DE DEMUNA
",MUNICIPALIDAD DISTRITAL DE LAMAY,CUSCO - LAMAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 3,200.00",24/09/2024,07/10/2024
"ASISTENTE ADMINISTRATIVO PARA LA OFICINA DE DEMUNA
",MUNICIPALIDAD DISTRITAL DE LAMAY,CUSCO - LAMAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,000.00",24/09/2024,07/10/2024
"RESPONSABLE DE MESA DE PARTES
",MUNICIPALIDAD DISTRITAL DE LAMAY,CUSCO - LAMAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,200.00",24/09/2024,07/10/2024
"RESPONSABLE DE IMAGEN INSTITUCIONAL
",MUNICIPALIDAD DISTRITAL DE LAMAY,CUSCO - LAMAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,200.00",24/09/2024,07/10/2024
"RESPONSABLE DE ARCHIVO CENTRAL
",MUNICIPALIDAD DISTRITAL DE LAMAY,CUSCO - LAMAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 1,700.00",24/09/2024,07/10/2024
"RECAUDADOR MUNICIPAL - CAJA
",MUNICIPALIDAD DISTRITAL DE LAMAY,CUSCO - LAMAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,1,"S/. 2,000.00",24/09/2024,07/10/2024
"PROMOTOR(A) SOCIAL
",MUNICIPALIDAD DISTRITAL DE LAMAY,CUSCO - LAMAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-005,2,"S/. 1,800.00",24/09/2024,07/10/2024
